user_id,verified,name,username,location,text,tweet_id,created_at,edit_history_tweet_ids,possibly_sensitive,source,lang,type,geo.coordinates.type,geo.coordinates.coordinates
2784503473,FALSE,Ignacio,i_delahoz,"Puerto Montt, Chile","@JaviMoscaChango @JLPfps @cpenatee que no son de presionar, messi dimaria y lautaro martinez. Apenas entro Julian Alvarez empezamos a presionar y las cosas salieron solas, fijate la formación de argentina en el partido de méxico y la de argentina en cualquier otro partido, no jugamos con esa linea del medio xd",1.60E+18,2022-11-28 18:35:02+00:00,['1597298036501229568'],FALSE,Twitter Web App,es,replied_to,,
4808869347,FALSE,Chriiis,chris10kuun,"Medinilla, España","LUNES CULTURA METÁLICA A LAS 20 POR https://t.co/HC9w8je2jF

Un programa que no es policial, pero hablaremos de los criminales más sanguinarios y peligrosos de Argentina... sonando con su mayor rudeza a través de... MORFERUS!!!

LOS ESPERAMOS!!!

🤘🏻🎸🇦🇷🎙🎶📻🎧🎵🎚🎤🥁 https://t.co/i7yzWNt36z",1.60E+18,2022-11-28 18:35:02+00:00,['1597298035868200960'],FALSE,mLabs - Gestão de Redes Sociais,es,,,
1.04E+18,FALSE,Torino Economics,TorinoEconomics,"Caracas, Venezuela","@dekumircanon Weon, esto me recuerda a los memes que jodian a los chilenos y los dejaban siempre de lado. Ahora le está tocando Argentina 🧍‍♀️

No soportan el Flow del sur (porque ambos países están más al sur que los demás)",1.60E+18,2022-11-28 18:35:01+00:00,['1597298030377504768'],FALSE,Twitter for Android,es,replied_to,,
1.20E+18,FALSE,Pombe !,_pompeye,,"@FinoYossen @Argentina Lo de dársela a un compañero no importa, total pidió la pelota 157 veces 😂",1.60E+18,2022-11-28 18:35:00+00:00,['1597298028355891201'],FALSE,Twitter for Android,es,replied_to,,
7.72E+17,FALSE,Marcela,pipu1981,"Olching, Deutschland","@Chanklismo Mentira, el de Argentina de mañana también lo echan en la 1",1.60E+18,2022-11-28 18:35:00+00:00,['1597298026057707520'],FALSE,Twitter for Android,es,replied_to,,
1.55E+18,FALSE,Facu lvs sath,ughcco,"él  || dak, ki, eli, jum ",#Argentina El Gobierno argentino notificó el pasado viernes la reapertura del “dólar soja” con la intención de promocionar las exportaciones del sector agroindustrial y fortalecer las reservas. Ver más en https://t.co/vHJ9NEOVtM,1.60E+18,2022-11-28 18:35:00+00:00,['1597298025692647431'],FALSE,Twitter Web App,es,,,
473904519,FALSE,Emiqeti,el_emi20,,"@AkaEmmaYS @Bloomers6735 @piperdmsss @JadhKal @tucallister @jacemix @bjs_alejo2 @Canelo Pero JAJSNSJS que mexico tenga más gente no justifica que su % sea mas alto, justamente el PORCENTAJE se saca para saber que país tiene MENOS POBREZA y vos mismo decís que es argentina

Sino como MIERDA se mide que país tiene menos pobreza según su gente",1.60E+18,2022-11-28 18:35:00+00:00,['1597298025323319296'],FALSE,Twitter for Android,es,replied_to,,
1.59E+18,FALSE,pa,pa76930807,,"@Moritablue2 @pi_yata @noterikcastro @Canelo Reviente , reviente jajajajaj no sabes ya q decirme , siga disfrutando de los goles de Argentina , nos vemos chapulin 🤣🤣🤣🤣",1.60E+18,2022-11-28 18:34:59+00:00,['1597298022949748736'],FALSE,Twitter for iPhone,es,replied_to,,
1.40E+18,FALSE,Outclass.,OdioTodoFr,20,"@kaiforia 19, argentina, soft, versátil pero mas bottomero, bi, yo😋",1.60E+18,2022-11-28 18:34:58+00:00,['1597298019916865536'],FALSE,Twitter for Android,es,replied_to,,
1.60E+18,FALSE,Luis Fabrizzio Cabrera Ruiz,LuisFabrizzioCR,,"@eelknightwing @DIEGO_ETERN0 @tendenciasposta Mexicano? Jajajaj deja de festejar cosas ajenas, aunque bueno viendo como esta tu selección y que hace mas de 15 años no le ganas Argentina es normal que festejes cualquier cosa jajaja",1.60E+18,2022-11-28 18:34:58+00:00,['1597298018092724224'],FALSE,Twitter for Android,es,replied_to,,
1.10E+18,FALSE,SpanishLoloSquanchyGarcia🇪🇸🇪🇸,turusitofav,"Cacabelos, España","@gblrtr @neia29Rc @iampauloandre Neymar ganhou de seleção forte ?? Kkkk até o Messi ja levou a seleção ruim da Argentina em uma final , o que Neymar fez pela seleção ??",1.60E+18,2022-11-28 18:34:57+00:00,['1597298015060234240'],FALSE,Twitter for Android,pt,replied_to,,
1.59E+18,FALSE,naomi,naomi73358516,,"@Sleeptogrow @ANG3LH0LIC Argentina depende socialmente del fútbol, el chavó es lo que menos se busca de Mexico 💀",1.60E+18,2022-11-28 18:34:57+00:00,['1597298013088907264'],FALSE,Twitter Web App,es,replied_to,,
1.03E+18,FALSE,Actualidad en foco,Aenfoco,"Buenos Aires, Argentina",@Canelo Lógico da coraje ver eso si fue o no verdad primero que nada que hacía la camisa de la selección Mexicana en el vestidor de Argentina? Y tirada en el puto suelo?? No somos pendejos señores ...pero no solo el @Canelo por ser figura pública lo quiere ver como el malo de la historia,1.60E+18,2022-11-28 18:34:56+00:00,['1597298010874347521'],FALSE,Twitter for iPhone,es,replied_to,,
1.16E+18,FALSE,PL,Paulopx_,"Salvador, Brasil","@fakazzzzz Pero Pancho joder como se nota que la educación flaquea por Argentina🇦🇷🇦🇷🇦🇷 estaba hablando de baloncesto joder, espabila burra",1.60E+18,2022-11-28 18:34:56+00:00,['1597298009930289153'],FALSE,Twitter for Android,es,replied_to,,
8.61E+17,FALSE,Flavia Marcon,FlaEdg,"Córdoba, Argentina","@LucDeverauxMty @contylyl @LuchoIbarra690 Están festejando porque no fueron eliminados del mundial, payaso. 
Si México ganara tambien festejarían como si fuera la copa porque para ellos derrotar a argentina seria un sueño.",1.60E+18,2022-11-28 18:34:56+00:00,['1597298008957554689'],FALSE,Twitter for Android,es,replied_to,,
1.48E+18,FALSE,Lucas Juárez,Lucasjuarezook,"Buenos Aires, Argentina","“Haciendo pie”, con Jorge Sigal y Santiago Kovadloff - 27/11/22 https://t.co/2jd2ZefbI8 #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata",1.60E+18,2022-11-28 18:34:55+00:00,['1597298005321060352'],FALSE,Twitter Web App,es,,,
1.31E+18,FALSE,Elilopezvelazquez,Elilopezvelazq1,"Moreno, Argentina","Torcer pra Argentina: 🤬🤬😡
Torcer pra Portugal: 🥰🥰😍

Não torço nenhum dos dois, mas acho que quem torce pra Portugal, e enche o saco de quem torce pra argentina é hipócrita, só a minha opinião importa.",1.60E+18,2022-11-28 18:34:55+00:00,['1597298004616450048'],FALSE,Twitter for Android,pt,,,
162805985,FALSE,nomaя الباباوات 🇧🇷6️⃣🌟,ramonzeraXD,Brazil,@Canelo A parte para que intercambian camisetas? Quisiera ver que hicieron con la de Argentina  en el vestuario de México...,1.60E+18,2022-11-28 18:34:53+00:00,['1597297998190751744'],FALSE,Twitter for Android,es,replied_to,,
1.55E+18,FALSE,Ana⁷,Ananochu2,"Bahia, Brasil","The Weekend viene el año que viene a la Argentina....BASTA LOCO, NO PUEDO VERLA A LALI QUE ES ARTISTA NACIONAL Y VOS ME TRAES MÁS AÚN, LPM 😤 
#HartoDeSerPobre",1.60E+18,2022-11-28 18:34:53+00:00,['1597297995610873856'],FALSE,Twitter for Android,es,,,
1.16E+18,FALSE,exterminadordenargentinitos,Raparsin,Cancun,"@gracielaocana Bola de grasa,vos denunciás?.Tenés deudas con la patria,el pueblo y la historia argentina,sos un ser inmundo,no sabés el asco que provocás con solo verte,sucia impresentable.",1.60E+18,2022-11-28 18:34:52+00:00,['1597297992956284928'],FALSE,Twitter for Android,es,replied_to,,
1.23E+18,FALSE,Oscarito Mussolini 🏎️⚽️🇮🇹💙🖤,Oscar_V_T_,,Italo Sena na Argentina é a cura da depressão,1.60E+18,2022-11-28 18:34:52+00:00,['1597297991354060801'],FALSE,Twitter Web App,pt,,,
8.54E+17,FALSE,German Ferreyra🇦🇷,GermanF25507796,"Boulogne Sur mer,Argentina🇦🇷","@CyberVirgem @jeongukkinie @tiadasarmy Vai realmente tentar fingir que isso não existe em TODA comunidade?? Esses dias mesmo tinha torcedor da Argentina falando que era pra escravidão voltar, quase 40k de likes, chuva de racismo e homofobia",1.60E+18,2022-11-28 18:34:52+00:00,['1597297990951370753'],FALSE,Twitter for Android,pt,replied_to,,
1.30E+18,FALSE,Syo,Syodus,.,"@_catascorti @Alvarez2690 @CaroZaraate @bjs_alejo2 Canelo me pela la verga, igual que maradroga de mierda por mi pueden ir todos a chingar a su puta madre, yo saco al gordo pedofilo porque veo acá mucho doblemoral, de igual forma canelo con el 10% de su salario compra argentina",1.60E+18,2022-11-28 18:34:51+00:00,['1597297990087368704'],FALSE,Twitter for iPhone,es,replied_to,,
90434195,FALSE,Naviel Maciad,navielm,GUADALAJARA JALISCO MEXICO,@messiesios @migquintana Siento lastimarte pero Argentina también está siendo horrible,1.60E+18,2022-11-28 18:34:51+00:00,['1597297987952074753'],FALSE,Twitter for iPhone,es,replied_to,,
1.56E+18,FALSE,‏ْ,LHCSFEED,pinned,"@l3nchurey Primero y principal,que Argentina les mandaba barcos con cargamento de comida en la década del 40 para paliar la hambruna impuesta por la corona británica,y encima estos hijos de putas se los confiscaba.",1.60E+18,2022-11-28 18:34:50+00:00,['1597297985028730880'],FALSE,Twitter for Android,es,replied_to,,
2471043672,FALSE,Antonio G Santos ( Toni ),Abogado666,"Lomas de Zamora, Argentina","@tlo_thiag0 Sim pela soberba igual a Argentina perdeu pra Arábia e a França quase perdeu pra Argentina em 2018 

Acham que tá ganho o jogo e tomam gol de bobeira",1.60E+18,2022-11-28 18:34:49+00:00,['1597297980528562176'],FALSE,Twitter for Android,pt,replied_to,,
1.23E+18,FALSE,Time Travel 💫,Varun_FC1,Kab Se Dhondh Raha Hoon.,No friegues Schwartz!!!! Se ve algúna camisa de Argentina en el suelo!!! Has de ser su lamebotas!!!! https://t.co/9gch5khFlo,1.60E+18,2022-11-28 18:34:48+00:00,['1597297976078381056'],FALSE,Twitter for Android,es,quoted,,
1.58E+18,FALSE,Jah🇦🇷,notjahhhh,🇯🇲/🇳🇬/🇧🇷/🇦🇷,@sunushae o haechan nunca torceria pra argentina pq ele tem bom gosto #minhaopiniao,1.60E+18,2022-11-28 18:34:48+00:00,['1597297974740033542'],FALSE,Twitter for Android,pt,replied_to,,
1.37E+18,FALSE,The Daily Reports,DailyReports24,Washington DC,@carlosakd53 Igual en Argentina la habrá pasado mil veces mejor que en Marruecos. Que siempre fue muy complejo. Aunque uno normalmente añora la juventud y debe venir por ese lado la cosa.,1.60E+18,2022-11-28 18:34:45+00:00,['1597297963801645057'],FALSE,Twitter for Android,es,replied_to,,
7.31E+17,FALSE,Ricardo,gonriclau,Argentina,Super crazy 💥💥 #LeoMessi #Argentina https://t.co/TmpiTqb0Cs,1.60E+18,2022-11-28 18:34:45+00:00,['1597297963167977472'],FALSE,Twitter for Android,en,quoted,,
1880491466,FALSE,anik_suman,AnikSuman,,@_vitorhgon @oocbrsao Argentina é melhor que portugal,1.60E+18,2022-11-28 18:34:45+00:00,['1597297962648240128'],FALSE,Twitter for iPhone,pt,replied_to,,
1.35E+18,FALSE,david perez,davidpe57694368,,Irán: Raisi nombró como parte de su gabinete al responsable del atentado a la AMIA en Argentina https://t.co/RahevUqKQC,1.60E+18,2022-11-28 18:34:44+00:00,['1597297958613004288'],FALSE,Revive Social App,es,,,
1.50E+18,FALSE,elsa Piccinini,elsa_piccinini,,Canelo: pedile a Dios que Argentina no tenga misiles intercontinentales. Pero tenemos pibes con mucha pólvora! Tus puños te van a servir solo para agarrar el papel higiénico!,1.60E+18,2022-11-28 18:34:43+00:00,['1597297956561879042'],FALSE,Twitter for Android,es,,,
1.10E+18,FALSE,O rhasinho,Rhasinho,,"@Bosnjakkk1 @Croxley_Gooner @FIFAcom @Argentina U say smth tht u have no idea about. Change ur glasses, not eyes. U ll see better",1.60E+18,2022-11-28 18:34:42+00:00,['1597297950924820480'],FALSE,Twitter for Android,en,replied_to,,
2741729865,FALSE,Malena lvs Mati 💕🫧,HANAUT4,Rumbar Pirates' Ship,@aledani04 @EddyWRX32 @don_stone1 Más feo es tener que venirse de argentina a mexico para poder vivir bien….,1.60E+18,2022-11-28 18:34:42+00:00,['1597297950471790597'],FALSE,Twitter for iPhone,es,replied_to,,
1.59E+18,FALSE,Lanusista🇦🇷🇧🇩,lanusista2,"Lanús Oeste, Argentina",@khj_heneciatwt Siempre te apoyaré mi niño nunca te soltare de tu mano eres un ser humano maravilloso y un artista espectacular te saludo desde argentina,1.60E+18,2022-11-28 18:34:42+00:00,['1597297950287618048'],FALSE,Twitter for Android,es,replied_to,,
1.31E+18,FALSE,🌦,Rickiard0,,"Yo lo siento pero no, porque tiene mucho más nivel serbia que Arabia Saudí, por ejemplo y con todo el respeto no aguantaría otro México Argentina por que salvo los 2 goles fue un muermo https://t.co/JM4wF25zAp",1.60E+18,2022-11-28 18:34:41+00:00,['1597297948064641024'],FALSE,Twitter for Android,es,quoted,,
278681845,TRUE,Pasión Monumental,pmonumental,Argentina,"esta gringa mogolica le preguntás por George Floyd y te manda a preguntarle a la policía, pero es culpa de todo un Argentina lo que hacían los oligarcas militares hace *150 AÑOS* https://t.co/iAsNAjgTVj",1.60E+18,2022-11-28 18:34:40+00:00,['1597297943966810112'],FALSE,Twitter for iPhone,es,quoted,,
2353408235,FALSE,erik,erikunbroken,,"@tiki__________ @Yuuu_Kcherry Entonces vayan a dinamarca, estudien, desarrollen un nivel de inglés avanzado y estudien, pero no, vienen para acá porque argentina los recibe sin problemas ni papeles, mal agradecidos de mierda",1.60E+18,2022-11-28 18:34:39+00:00,['1597297938992025600'],FALSE,Twitter for iPhone,es,replied_to,,
2198794735,FALSE,libardotrilloscacere,crespouno,"Ureña, Venezuela",@Tenhagya___ Me joderia muchísimo ir con los panchos de argentina eh,1.60E+18,2022-11-28 18:34:39+00:00,['1597297938686181377'],FALSE,Twitter for iPhone,es,replied_to,,
1.05E+18,FALSE,La Tecla Mar del Plata,lateclamdq,"Buenos Aires, Argentina","🔥⚽️Los pibes de River que le cambiaron la cara a la Argentina ante México

¿Crees que tienen que ser titulares ante Polonia? Te leemos 👇👇 https://t.co/rHlTSZcSvd",1.60E+18,2022-11-28 18:34:39+00:00,['1597297937385951232'],FALSE,Twitter Web App,es,,,
1.54E+18,FALSE,ander ˢᶜᶜᵖ 🇧🇷🏆🏆🏆🏆🏆,andrsoncp,,@updatecharts e a argentina?,1.60E+18,2022-11-28 18:34:39+00:00,['1597297936215728128'],FALSE,Twitter for Android,pt,replied_to,,
1.60E+18,FALSE,Telecentro Argentina,TelecentrooAr,Ciudad Autónoma de Buenos Aire,@ElPulsoAlaUna Argentina será finalistas de catar y campeón,1.60E+18,2022-11-28 18:34:38+00:00,['1597297935498502144'],FALSE,Twitter for Android,es,replied_to,,
9.61E+17,TRUE,Hydr4,Hydr4g,🇦🇷🇪🇸 | Madrid,The Weeknd anunció su show en Argentina: cuándo y dónde es https://t.co/H50EEIXGCO https://t.co/sKhqqar6Oi,1.60E+18,2022-11-28 18:35:03+00:00,['1597298037621137408'],FALSE,lateclaweb,es,,,
538489147,FALSE,LA DESTERRADA,Ladesterrada,"Buenos Aires, Argentina",@updatecharts Não só não levou gol como também não sofreu nenhum chute a gol. Argentina sonha! https://t.co/P0OmiYKrQE,1.60E+18,2022-11-28 18:35:03+00:00,['1597298037160042496'],FALSE,Twitter for Android,pt,replied_to,,
1.56E+18,FALSE,ꔛ⃟⿻ ྀDydy´݈ ᠂࣭.,diario_dydy,🍁 she/her 🍁,"@eligomezrossi ¡Hola! Te contactamos de Telecentro Argentina   por tu reclamo. En este caso te pedimos que nos amplíe tu información por privado, para que un asesor/a tome la comunicación con usted. Gracias por elegir nuestros servicios, Saludos👋🏼",1.60E+18,2022-11-28 18:35:03+00:00,['1597298036950315016'],FALSE,Twitter for Android,es,,,
2784503473,FALSE,Ignacio,i_delahoz,"Puerto Montt, Chile","@JaviMoscaChango @JLPfps @cpenatee que no son de presionar, messi dimaria y lautaro martinez. Apenas entro Julian Alvarez empezamos a presionar y las cosas salieron solas, fijate la formación de argentina en el partido de méxico y la de argentina en cualquier otro partido, no jugamos con esa linea del medio xd",1.60E+18,2022-11-28 18:35:02+00:00,['1597298036501229568'],FALSE,Twitter Web App,es,replied_to,,
4808869347,FALSE,Chriiis,chris10kuun,"Medinilla, España","LUNES CULTURA METÁLICA A LAS 20 POR https://t.co/HC9w8je2jF

Un programa que no es policial, pero hablaremos de los criminales más sanguinarios y peligrosos de Argentina... sonando con su mayor rudeza a través de... MORFERUS!!!

LOS ESPERAMOS!!!

🤘🏻🎸🇦🇷🎙🎶📻🎧🎵🎚🎤🥁 https://t.co/i7yzWNt36z",1.60E+18,2022-11-28 18:35:02+00:00,['1597298035868200960'],FALSE,mLabs - Gestão de Redes Sociais,es,,,
1.04E+18,FALSE,Torino Economics,TorinoEconomics,"Caracas, Venezuela","@dekumircanon Weon, esto me recuerda a los memes que jodian a los chilenos y los dejaban siempre de lado. Ahora le está tocando Argentina 🧍‍♀️

No soportan el Flow del sur (porque ambos países están más al sur que los demás)",1.60E+18,2022-11-28 18:35:01+00:00,['1597298030377504768'],FALSE,Twitter for Android,es,replied_to,,
1.20E+18,FALSE,Pombe !,_pompeye,,"@FinoYossen @Argentina Lo de dársela a un compañero no importa, total pidió la pelota 157 veces 😂",1.60E+18,2022-11-28 18:35:00+00:00,['1597298028355891201'],FALSE,Twitter for Android,es,replied_to,,
7.72E+17,FALSE,Marcela,pipu1981,"Olching, Deutschland","@Chanklismo Mentira, el de Argentina de mañana también lo echan en la 1",1.60E+18,2022-11-28 18:35:00+00:00,['1597298026057707520'],FALSE,Twitter for Android,es,replied_to,,
1.55E+18,FALSE,Facu lvs sath,ughcco,"él  || dak, ki, eli, jum ",#Argentina El Gobierno argentino notificó el pasado viernes la reapertura del “dólar soja” con la intención de promocionar las exportaciones del sector agroindustrial y fortalecer las reservas. Ver más en https://t.co/vHJ9NEOVtM,1.60E+18,2022-11-28 18:35:00+00:00,['1597298025692647431'],FALSE,Twitter Web App,es,,,
473904519,FALSE,Emiqeti,el_emi20,,"@AkaEmmaYS @Bloomers6735 @piperdmsss @JadhKal @tucallister @jacemix @bjs_alejo2 @Canelo Pero JAJSNSJS que mexico tenga más gente no justifica que su % sea mas alto, justamente el PORCENTAJE se saca para saber que país tiene MENOS POBREZA y vos mismo decís que es argentina

Sino como MIERDA se mide que país tiene menos pobreza según su gente",1.60E+18,2022-11-28 18:35:00+00:00,['1597298025323319296'],FALSE,Twitter for Android,es,replied_to,,
1.59E+18,FALSE,pa,pa76930807,,"@Moritablue2 @pi_yata @noterikcastro @Canelo Reviente , reviente jajajajaj no sabes ya q decirme , siga disfrutando de los goles de Argentina , nos vemos chapulin 🤣🤣🤣🤣",1.60E+18,2022-11-28 18:34:59+00:00,['1597298022949748736'],FALSE,Twitter for iPhone,es,replied_to,,
1.40E+18,FALSE,Outclass.,OdioTodoFr,20,"@kaiforia 19, argentina, soft, versátil pero mas bottomero, bi, yo😋",1.60E+18,2022-11-28 18:34:58+00:00,['1597298019916865536'],FALSE,Twitter for Android,es,replied_to,,
1.60E+18,FALSE,Luis Fabrizzio Cabrera Ruiz,LuisFabrizzioCR,,"@eelknightwing @DIEGO_ETERN0 @tendenciasposta Mexicano? Jajajaj deja de festejar cosas ajenas, aunque bueno viendo como esta tu selección y que hace mas de 15 años no le ganas Argentina es normal que festejes cualquier cosa jajaja",1.60E+18,2022-11-28 18:34:58+00:00,['1597298018092724224'],FALSE,Twitter for Android,es,replied_to,,
1.10E+18,FALSE,SpanishLoloSquanchyGarcia🇪🇸🇪🇸,turusitofav,"Cacabelos, España","@gblrtr @neia29Rc @iampauloandre Neymar ganhou de seleção forte ?? Kkkk até o Messi ja levou a seleção ruim da Argentina em uma final , o que Neymar fez pela seleção ??",1.60E+18,2022-11-28 18:34:57+00:00,['1597298015060234240'],FALSE,Twitter for Android,pt,replied_to,,
1.59E+18,FALSE,naomi,naomi73358516,,"@Sleeptogrow @ANG3LH0LIC Argentina depende socialmente del fútbol, el chavó es lo que menos se busca de Mexico 💀",1.60E+18,2022-11-28 18:34:57+00:00,['1597298013088907264'],FALSE,Twitter Web App,es,replied_to,,
1.03E+18,FALSE,Actualidad en foco,Aenfoco,"Buenos Aires, Argentina",@Canelo Lógico da coraje ver eso si fue o no verdad primero que nada que hacía la camisa de la selección Mexicana en el vestidor de Argentina? Y tirada en el puto suelo?? No somos pendejos señores ...pero no solo el @Canelo por ser figura pública lo quiere ver como el malo de la historia,1.60E+18,2022-11-28 18:34:56+00:00,['1597298010874347521'],FALSE,Twitter for iPhone,es,replied_to,,
1.16E+18,FALSE,PL,Paulopx_,"Salvador, Brasil","@fakazzzzz Pero Pancho joder como se nota que la educación flaquea por Argentina🇦🇷🇦🇷🇦🇷 estaba hablando de baloncesto joder, espabila burra",1.60E+18,2022-11-28 18:34:56+00:00,['1597298009930289153'],FALSE,Twitter for Android,es,replied_to,,
8.61E+17,FALSE,Flavia Marcon,FlaEdg,"Córdoba, Argentina","@LucDeverauxMty @contylyl @LuchoIbarra690 Están festejando porque no fueron eliminados del mundial, payaso. 
Si México ganara tambien festejarían como si fuera la copa porque para ellos derrotar a argentina seria un sueño.",1.60E+18,2022-11-28 18:34:56+00:00,['1597298008957554689'],FALSE,Twitter for Android,es,replied_to,,
1.48E+18,FALSE,Lucas Juárez,Lucasjuarezook,"Buenos Aires, Argentina","“Haciendo pie”, con Jorge Sigal y Santiago Kovadloff - 27/11/22 https://t.co/2jd2ZefbI8 #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata",1.60E+18,2022-11-28 18:34:55+00:00,['1597298005321060352'],FALSE,Twitter Web App,es,,,
1.31E+18,FALSE,Elilopezvelazquez,Elilopezvelazq1,"Moreno, Argentina","Torcer pra Argentina: 🤬🤬😡
Torcer pra Portugal: 🥰🥰😍

Não torço nenhum dos dois, mas acho que quem torce pra Portugal, e enche o saco de quem torce pra argentina é hipócrita, só a minha opinião importa.",1.60E+18,2022-11-28 18:34:55+00:00,['1597298004616450048'],FALSE,Twitter for Android,pt,,,
162805985,FALSE,nomaя الباباوات 🇧🇷6️⃣🌟,ramonzeraXD,Brazil,@Canelo A parte para que intercambian camisetas? Quisiera ver que hicieron con la de Argentina  en el vestuario de México...,1.60E+18,2022-11-28 18:34:53+00:00,['1597297998190751744'],FALSE,Twitter for Android,es,replied_to,,
1.55E+18,FALSE,Ana⁷,Ananochu2,"Bahia, Brasil","The Weekend viene el año que viene a la Argentina....BASTA LOCO, NO PUEDO VERLA A LALI QUE ES ARTISTA NACIONAL Y VOS ME TRAES MÁS AÚN, LPM 😤 
#HartoDeSerPobre",1.60E+18,2022-11-28 18:34:53+00:00,['1597297995610873856'],FALSE,Twitter for Android,es,,,
1.16E+18,FALSE,exterminadordenargentinitos,Raparsin,Cancun,"@gracielaocana Bola de grasa,vos denunciás?.Tenés deudas con la patria,el pueblo y la historia argentina,sos un ser inmundo,no sabés el asco que provocás con solo verte,sucia impresentable.",1.60E+18,2022-11-28 18:34:52+00:00,['1597297992956284928'],FALSE,Twitter for Android,es,replied_to,,
1.23E+18,FALSE,Oscarito Mussolini 🏎️⚽️🇮🇹💙🖤,Oscar_V_T_,,Italo Sena na Argentina é a cura da depressão,1.60E+18,2022-11-28 18:34:52+00:00,['1597297991354060801'],FALSE,Twitter Web App,pt,,,
8.54E+17,FALSE,German Ferreyra🇦🇷,GermanF25507796,"Boulogne Sur mer,Argentina🇦🇷","@CyberVirgem @jeongukkinie @tiadasarmy Vai realmente tentar fingir que isso não existe em TODA comunidade?? Esses dias mesmo tinha torcedor da Argentina falando que era pra escravidão voltar, quase 40k de likes, chuva de racismo e homofobia",1.60E+18,2022-11-28 18:34:52+00:00,['1597297990951370753'],FALSE,Twitter for Android,pt,replied_to,,
1.30E+18,FALSE,Syo,Syodus,.,"@_catascorti @Alvarez2690 @CaroZaraate @bjs_alejo2 Canelo me pela la verga, igual que maradroga de mierda por mi pueden ir todos a chingar a su puta madre, yo saco al gordo pedofilo porque veo acá mucho doblemoral, de igual forma canelo con el 10% de su salario compra argentina",1.60E+18,2022-11-28 18:34:51+00:00,['1597297990087368704'],FALSE,Twitter for iPhone,es,replied_to,,
90434195,FALSE,Naviel Maciad,navielm,GUADALAJARA JALISCO MEXICO,@messiesios @migquintana Siento lastimarte pero Argentina también está siendo horrible,1.60E+18,2022-11-28 18:34:51+00:00,['1597297987952074753'],FALSE,Twitter for iPhone,es,replied_to,,
1.56E+18,FALSE,‏ْ,LHCSFEED,pinned,"@l3nchurey Primero y principal,que Argentina les mandaba barcos con cargamento de comida en la década del 40 para paliar la hambruna impuesta por la corona británica,y encima estos hijos de putas se los confiscaba.",1.60E+18,2022-11-28 18:34:50+00:00,['1597297985028730880'],FALSE,Twitter for Android,es,replied_to,,
2471043672,FALSE,Antonio G Santos ( Toni ),Abogado666,"Lomas de Zamora, Argentina","@tlo_thiag0 Sim pela soberba igual a Argentina perdeu pra Arábia e a França quase perdeu pra Argentina em 2018 

Acham que tá ganho o jogo e tomam gol de bobeira",1.60E+18,2022-11-28 18:34:49+00:00,['1597297980528562176'],FALSE,Twitter for Android,pt,replied_to,,
1.23E+18,FALSE,Time Travel 💫,Varun_FC1,Kab Se Dhondh Raha Hoon.,No friegues Schwartz!!!! Se ve algúna camisa de Argentina en el suelo!!! Has de ser su lamebotas!!!! https://t.co/9gch5khFlo,1.60E+18,2022-11-28 18:34:48+00:00,['1597297976078381056'],FALSE,Twitter for Android,es,quoted,,
1.58E+18,FALSE,Jah🇦🇷,notjahhhh,🇯🇲/🇳🇬/🇧🇷/🇦🇷,@sunushae o haechan nunca torceria pra argentina pq ele tem bom gosto #minhaopiniao,1.60E+18,2022-11-28 18:34:48+00:00,['1597297974740033542'],FALSE,Twitter for Android,pt,replied_to,,
1.37E+18,FALSE,The Daily Reports,DailyReports24,Washington DC,@carlosakd53 Igual en Argentina la habrá pasado mil veces mejor que en Marruecos. Que siempre fue muy complejo. Aunque uno normalmente añora la juventud y debe venir por ese lado la cosa.,1.60E+18,2022-11-28 18:34:45+00:00,['1597297963801645057'],FALSE,Twitter for Android,es,replied_to,,
7.31E+17,FALSE,Ricardo,gonriclau,Argentina,Super crazy 💥💥 #LeoMessi #Argentina https://t.co/TmpiTqb0Cs,1.60E+18,2022-11-28 18:34:45+00:00,['1597297963167977472'],FALSE,Twitter for Android,en,quoted,,
1880491466,FALSE,anik_suman,AnikSuman,,@_vitorhgon @oocbrsao Argentina é melhor que portugal,1.60E+18,2022-11-28 18:34:45+00:00,['1597297962648240128'],FALSE,Twitter for iPhone,pt,replied_to,,
1.35E+18,FALSE,david perez,davidpe57694368,,Irán: Raisi nombró como parte de su gabinete al responsable del atentado a la AMIA en Argentina https://t.co/RahevUqKQC,1.60E+18,2022-11-28 18:34:44+00:00,['1597297958613004288'],FALSE,Revive Social App,es,,,
1.50E+18,FALSE,elsa Piccinini,elsa_piccinini,,Canelo: pedile a Dios que Argentina no tenga misiles intercontinentales. Pero tenemos pibes con mucha pólvora! Tus puños te van a servir solo para agarrar el papel higiénico!,1.60E+18,2022-11-28 18:34:43+00:00,['1597297956561879042'],FALSE,Twitter for Android,es,,,
1.10E+18,FALSE,O rhasinho,Rhasinho,,"@Bosnjakkk1 @Croxley_Gooner @FIFAcom @Argentina U say smth tht u have no idea about. Change ur glasses, not eyes. U ll see better",1.60E+18,2022-11-28 18:34:42+00:00,['1597297950924820480'],FALSE,Twitter for Android,en,replied_to,,
