user_id,verified,name,username,location,text,source,possibly_sensitive,created_at,tweet_id,edit_history_tweet_ids,lang,type
1592813833059540994,False,Alfonso Martìnez,Alfonso58779849,,@ErnestoAmador @miseleccionmx Usted no sabe de eso,Twitter for iPhone,False,2022-11-28 18:15:03+00:00,1597293004414648322,['1597293004414648322'],es,replied_to
117832726,False,Del Petre Coach,goyuscan,El Mictlán,"@FMF @miseleccionmx Hay que hacer campaña tanto en México como en Estados Unidos en no ir a partidos de la selección hasta que le den prioridad a lo deportivo, queremos copa américa, jugar en canchas difíciles y que regrese el descenso y reglas para que nazcan futbolistas",Twitter for Android,False,2022-11-28 18:15:00+00:00,1597292991185817600,['1597292991185817600'],es,replied_to
2658756646,False,Josué Vázquez,josuevazquez78,,@RaulOrvananos @miseleccionmx https://t.co/nTEDgTZ3Bj,Twitter Web App,False,2022-11-28 18:14:49+00:00,1597292945320730626,['1597292945320730626'],qme,replied_to
1247971187889709058,False,Antonio S,ANTONIO65846289,,@miseleccionmx @HenryMartinM Para que entrena si al final pondrán al tronco de @Raul_Jimenez9 😡😡,Twitter for Android,False,2022-11-28 18:14:41+00:00,1597292914719485952,['1597292914719485952'],es,replied_to
1597277356279865344,False,Manuel Lopez,AntiSali1,,@miseleccionmx @UnVasoDeLALA @NotiTuit Que llegue la barredora a la @FMF  a limpiar todo este desmadre . A mí @miseleccionmx la amo y quiero lo mejor 🇲🇽❤️,Twitter for Android,False,2022-11-28 18:14:39+00:00,1597292906573807622,['1597292906573807622'],es,replied_to
1465666610,False,Miguel Abúndez,abundez86,"Cuernavaca, Morelos",@RicardoBSalinas @shawn198712 @LigaBBVAMX @miseleccionmx Y quitar a Yon de Luisa,Twitter Web App,False,2022-11-28 18:14:34+00:00,1597292884918927361,['1597292884918927361'],es,replied_to
365814356,False,jorge luna,jorgeluna29,,"@El_TataMartino @miseleccionmx Claro si no nos hubieras vendido 
Otra historia hubiera Sido 
Chingas a tu madre tu y Messi 
#FueraTata",Twitter for Android,False,2022-11-28 18:14:34+00:00,1597292883769692162,['1597292883769692162'],es,replied_to
145401109,False,Alejandro Mtz Tinoco,AleMTinoco,Estado de México ,"Chale, hay que saber perder. No busquemos salidas falsas a la frustración futbolera que nos genera @miseleccionmx. De seguro lo último que pasó por la cabeza de #Messi fue faltar al respeto, a UNA CAMISA ADIDAS, que no es para nada un símbolo patrio, mucho menos una bandera",Twitter Web App,False,2022-11-28 18:14:25+00:00,1597292847317028864,['1597292847317028864'],es,
992902621,False,N.A.N.D.O Garcia,arm_nando,,@AristeguiOnline ¿Porqué contó el primer gol de Ghana si hubo mano? @miseleccionmx y @fmf deberían ver los juegos del mundial de otras selecciones. El jueguito de pasear el balón por toda la cancha es muy primitivo y viejo. Este juego es como juegan la mayoría de las selecciones,Twitter for Android,False,2022-11-28 18:14:25+00:00,1597292847190851584,['1597292847190851584'],es,replied_to
2540982399,False,Eloy,mtzgrarcia,,@Ultra1013FM Así es lamentable q la @miseleccionmx  ya solo los jugadores vayan x dinero ya no hay amor a la camiseta y esto desde los clubes ya solo el jugador quiere asegurar su vida $$$$ no importa si rinde o no,Twitter for Android,False,2022-11-28 18:14:24+00:00,1597292841667301377,['1597292841667301377'],es,replied_to
721831902668328960,False,pues yo!!,snoopydude15,"Distrito Federal, México",@Canelo @miseleccionmx @HirvingLozano70 https://t.co/FilzMSBfA7,Twitter for Android,False,2022-11-28 18:14:19+00:00,1597292822885195777,['1597292822885195777'],qam,quoted
1187280177916592129,False,Kerry Copito,xhingatumare,Mexico,@miseleccionmx @Lc24C Vamos selección ya quiero que ganen y ver esa línea de 7 contra Francia,Twitter for iPhone,False,2022-11-28 18:14:11+00:00,1597292786222452736,['1597292786222452736'],es,replied_to
1020113253119209476,False,arbol sabio mistico,Fiumban_t,,"Hoy en @miseleccionmx conviven #PorSeparado Jugadores y DT en la reunión familiar. No sé que tanto esperan para mandar a ch1ng4r a su madre al #Farsante del tecnico #TataMartino
@FMF 
#FueraTataMartino",Twitter for Android,False,2022-11-28 18:13:49+00:00,1597292696619855873,['1597292696619855873'],es,
156294887,False,Carlos MV,Cacomv,,Qué tan jodida está @miseleccionmx que la nota del mundial es un boxeador!! Jajajajaja,Twitter for iPhone,False,2022-11-28 18:13:41+00:00,1597292662112952320,['1597292662112952320'],es,
918110167828520961,False,elber Góngora,CesarEMendozaR1,"Tabasco, Zacatecas","@chut_caliente @miseleccionmx @HenryMartinM Maldito AMLO deja en paz al fútbol, no digas pendejadas compa",Twitter for Android,False,2022-11-28 18:13:39+00:00,1597292651463999488,['1597292651463999488'],es,replied_to
94340998,False,Ricardo Obradorista 24/7,rimaru21,MEXICO ,@Patottas @fabul1977 @miseleccionmx Es el director no? Entonces no tiene ninguna culpa de nada?,Twitter for iPhone,False,2022-11-28 18:13:38+00:00,1597292650818068480,['1597292650818068480'],es,replied_to
752174746091921408,False,alex,alexcavazos210,México,@miseleccionmx Cuando pasa esto contra argentina deberían tener reserva pero les vale corruptos,Twitter for iPhone,False,2022-11-28 18:13:33+00:00,1597292626600144896,['1597292626600144896'],es,replied_to
1466187973305765889,False,Fede,josefedemorales,"Godoy Cruz, Argentina",@RaulOrvananos @miseleccionmx Tu tu tu tu,Twitter for Android,False,2022-11-28 18:13:03+00:00,1597292501958000642,['1597292501958000642'],lv,replied_to
283761208,False,checo fan f1,miguelgallos1,,"@di_tux Hubiese armado un plantel con pendejos jovenes, ese señor tiene más de la mitad de culpa de lo qué pasa con @miseleccionmx",Twitter for iPhone,False,2022-11-28 18:13:02+00:00,1597292497834627072,['1597292497834627072'],es,replied_to
2810171168,False,WGR,jegalindoromo,,"@garoarenas 2006 ha sido en la historia moderna el mejor nivel de juego que ha mostrado la @miseleccionmx , lo único malo fue no contar con Cuauhtémoc por la animadversión entre él y Lavolpe.",Twitter for iPhone,False,2022-11-28 18:13:00+00:00,1597292490134290432,['1597292490134290432'],es,replied_to
41181175,False,Teófilo Huerta,teohuerta,México,"@edgarpadilla @scottalrm @FMF @miseleccionmx Totalmente de acuerdo contigo hagamos una campaña tanto en México como en Estados Unidos en no ir a partidos de la selección hasta que le den prioridad a lo deportivo, queremos copa américa, jugar en canchas difíciles y que regrese el descenso y reglas para que nazcan futbolistas",Twitter for Android,False,2022-11-28 18:12:57+00:00,1597292478482128897,['1597292478482128897'],es,replied_to
1291608002,False,Adrianche,svmx_lestat,CDMX,@miseleccionmx @HenryMartinM 💩💩💩💩💩 hay más jugadores 30 veces mejor que él pero su papá Emilio azcarraga les dio la orden pues lo convocaron,Twitter for iPhone,False,2022-11-28 18:12:52+00:00,1597292455082479617,['1597292455082479617'],es,replied_to
589708137,False,fernando zarzosa,Ferzal73,México ,@RicardoBSalinas @miseleccionmx tipico de este USURERO no dudes que sus tiendas sean el PUNTO DE VENTA DE DROGA por eso mejor compren en Coppel y dejen morir de hambre a Ricardo Usurero Salinas,Twitter Web App,False,2022-11-28 18:12:51+00:00,1597292450644885504,['1597292450644885504'],es,replied_to
772961053,False,Tlatoani_Cuauhtemoc,Cuauhtemoc_1521,Tenochtitlan,"@Patottas @miseleccionmx Qué hay de cierto que Martino le renunció dos veces, y él lo aceptó la renuncia?",Twitter for iPhone,False,2022-11-28 18:12:50+00:00,1597292448820396033,['1597292448820396033'],es,replied_to
1385351121603076101,True,TNT Sports México,tntsportsmex,,"@miseleccionmx Ya no espero nada de ustedes,  (aunque nunca tuve las expectativas altas anyway) lo que si espero es que al término del mundial y se vaya el Tata, designen a Guillermo Almada como Técnico, eso sería lo mejor que le podría pasar a la selección en estos momentos.",Twitter for iPhone,False,2022-11-28 18:12:47+00:00,1597292436975677441,['1597292436975677441'],es,replied_to
701594456,False,javier fco sanchez,zar613,desde oaxaca la bella,"Una limpia necesita el #fútbolmexicano y menos extranjeros para poder ser competitivos, y la @miseleccionmx todos se deben de ir por no tener huevos y mandar a la chingada a su entrenador que los entrego a los  #argentinos  @jrisco @martinolimx @GarciaPosti @LRZague",Twitter for Android,False,2022-11-28 18:12:39+00:00,1597292401932259328,['1597292401932259328'],es,
870293702,False,DANESH COSTA,DaneshCosta,,"@RicardoBSalinas @miseleccionmx No mamar Tío, pues solamente a ti te pedimos que cambies @miseleccionmx por ser uno de los dueños de franquicia en Mexico que estas en el vox populi, ni modo que le digamos a los Martínez o a Vergara. Asuma el poder y responsabilidad que tiene como dueño",Twitter for iPhone,False,2022-11-28 18:12:38+00:00,1597292399415656448,['1597292399415656448'],es,replied_to
193504277,True,Diario Nuevo Día,nuevodiaenlinea,Estado Falcón - Venezuela,@tntsportsmex @miseleccionmx @HenryMartinM No lo conozco señor CM de TNT Sports pero chingue su madre por alentar a los mediocres,Twitter for Android,False,2022-11-28 18:12:34+00:00,1597292381715714048,['1597292381715714048'],es,replied_to
4184853852,False,Marciano2020,MEAhumadaS,,@miseleccionmx Mejor que ya piensen en regresar 🤣😂,Twitter for Android,False,2022-11-28 18:12:34+00:00,1597292379043950592,['1597292379043950592'],es,replied_to
1547635644704247810,False,Manuel Nogueira,langarocule,,@miseleccionmx @HenryMartinM Vete mucho a la gaver YON DE LUISA,Twitter for Android,False,2022-11-28 18:12:29+00:00,1597292359536238592,['1597292359536238592'],es,replied_to
1936241773,False,Teresa Rodríguez de la Vega,tesiture,"Coyoacán, Distrito Federal",@RMLeipsismo @ModoCarreraJR1 @clubleonfc @miseleccionmx Será por que todo se fue a la mierda desde que nos dejó? 😂,Twitter for iPhone,False,2022-11-28 18:12:27+00:00,1597292352938586114,['1597292352938586114'],es,replied_to
814964511375577089,False,Gael😮‍💨,RMLeipsismo,"León, Guanajuato",@xmilianx_ @miseleccionmx para vos @fedebaigorria16,Twitter for Android,False,2022-11-28 18:12:25+00:00,1597292342788390912,['1597292342788390912'],es,replied_to
169942641,False,Guerrero Conexiones.,Gro_Conexiones,Chilpancingo de los Bravo,"@FarsantesG Da mucha pena el fútbol mexicano @miseleccionmx esta peor que nunca, en CLARO retroceso,  tenemos la peor liga de América @LigaBBVAMX  y se ven ahora los resultados de idioteces, por ejemplo, como el NO descenso, multipropiedad, etc etc...pero que sigan los mismos cánceres arriba",Twitter for Android,False,2022-11-28 18:12:17+00:00,1597292309384941570,['1597292309384941570'],es,replied_to
1481372474147102726,False,Alejandro Gómez,Higadoconlimon,,Pero para que ver que?? A la selección mexicana @miseleccionmx LA SELECCION DE  MEXICO ES UNA MIERDA!!!!! JUGADORES CAGONES Y RATONEROS https://t.co/kgDTYdefMv,Twitter for Android,False,2022-11-28 18:12:09+00:00,1597292277143330816,['1597292277143330816'],es,quoted
484888805,False,acakoky,acakoky,,"Así las cosas....

Nunca lo haría.... mientras no sea Argentina mi rival...

TRAIDOR.

@miseleccionmx https://t.co/WyT4lz3t27",Twitter for Android,False,2022-11-28 18:11:54+00:00,1597292215050829825,['1597292215050829825'],es,quoted
132601682,False,Un Norteño en el Pacifico⚓️ 🌴,dano8a,Mexico lindo y querido,"@miseleccionmx Ni pierdan el tiempo en tiros libres, tiros de esquina, ni tiros a gol, como quiera en el juego ni lo hacen, mejor pónganse a rezar y pedir el milagro, lo veo más factible esom",Twitter for Android,False,2022-11-28 18:11:39+00:00,1597292151704293376,['1597292151704293376'],es,replied_to
1343551472043175938,False,Treinta-ñero,kronstel,,@miseleccionmx @Lc24C Che MÉXICO ya empezó el Mundial.. podes hacer un gol si querés,Twitter for Android,False,2022-11-28 18:11:27+00:00,1597292098692481026,['1597292098692481026'],es,replied_to
1573138068764336130,False,Miguel Macias,ElHijoProdigoMX,"Coyoacán, Distrito Federal",@miseleccionmx @Lc24C Enfocados en la siguiente borrachera y en las cariñosas,Twitter for Android,False,2022-11-28 18:11:25+00:00,1597292091167895552,['1597292091167895552'],es,replied_to
1546478536416002049,False,Fermin Aoaricio,FAoaricio,,@miseleccionmx @Lc24C Creo que toda la @miseleccionmx está manejada por whitexicans. Por eso la selección no conecta con el resto de la población y está todo chafa.,Twitter for Android,False,2022-11-28 18:11:22+00:00,1597292080141062144,['1597292080141062144'],es,replied_to
1592813833059540994,False,Alfonso Martìnez,Alfonso58779849,,@adn40 @miseleccionmx @soyhernanh @maraduron10 No hay nada de eso. El Canelo está despistado o muy alterado con el resultado.,Twitter for Android,False,2022-11-28 18:11:15+00:00,1597292047697793024,['1597292047697793024'],es,replied_to
117832726,False,Del Petre Coach,goyuscan,El Mictlán,@zaragoza1380 @miseleccionmx @HenryMartinM Yo no los necesito,Twitter for Android,False,2022-11-28 18:11:13+00:00,1597292041427644416,['1597292041427644416'],es,replied_to
2658756646,False,Josué Vázquez,josuevazquez78,,"@RaulOrvananos @miseleccionmx Lo mismo dijo antes del juego contra Argentina. Se pasó de longaniza porque pudo haber planteado de otra manera, les tuvo miedo y no confió en sus jugadores. Luego de su inminente eliminación va a decir que había jugadores que no estaban en su nivel o alguna otra cosa.",Twitter for Android,False,2022-11-28 18:11:10+00:00,1597292027217313792,['1597292027217313792'],es,replied_to
1247971187889709058,False,Antonio S,ANTONIO65846289,,"@miseleccionmx @HenryMartinM Duérmete otro ratito no de de ahuevo publicar están por consumar la peor actualización con el cáncer de grupo @Orlegi_Sports , @MikelArriolaP , yon de Luisa y ciertos directivos donde priorizaron el dinero al deporte ni siquiera jugaron en México su ""despedida""",Twitter for Android,False,2022-11-28 18:10:42+00:00,1597291909797810176,['1597291909797810176'],es,replied_to
1597277356279865344,False,Manuel Lopez,AntiSali1,,"Si un equipo aspira a ser grande, que merezca ser apoyado ""incondicionalmente"", tiene que salir a ganar dos partidos en el mundial. No empate, no ""ya casi"". En este y en todos los mundiales de fútbol. Es fácil de entender @miseleccionmx",Twitter for Android,False,2022-11-28 18:10:41+00:00,1597291908644368384,['1597291908644368384'],es,
1465666610,False,Miguel Abúndez,abundez86,"Cuernavaca, Morelos",@laliux66 @Vicente40630343 @miseleccionmx Y ahora ninguno hasta el momento,Twitter for iPhone,False,2022-11-28 18:10:40+00:00,1597291902747148288,['1597291902747148288'],es,replied_to
365814356,False,jorge luna,jorgeluna29,,@miseleccionmx @HenryMartinM ¡Con todo por el triunfo! 🇲🇽,Twitter Web App,False,2022-11-28 18:10:32+00:00,1597291868068331520,['1597291868068331520'],es,replied_to
145401109,False,Alejandro Mtz Tinoco,AleMTinoco,Estado de México ,@miseleccionmx @Lc24C Mejor ya córranlo y pongan un interino solo así ganarán😂😂,Twitter for iPhone,False,2022-11-28 18:10:30+00:00,1597291859763953664,['1597291859763953664'],es,replied_to
992902621,False,N.A.N.D.O Garcia,arm_nando,,"@ecamarena1 @miseleccionmx @FMF @USMNT pues ni hablar aplicaremos la del filósofo José Alfredo ...mi @ecamarena, otra vez a brindar con extraños y a llorar por los mismos errores",Twitter for Android,False,2022-11-28 18:10:15+00:00,1597291799055564802,['1597291799055564802'],es,replied_to
2540982399,False,Eloy,mtzgrarcia,,@RiverPl07802904 @josantonyo03 @FMF @miseleccionmx Con todas esas estrellas se comieron dos goles de la potencia mundial “Arabia” Con El Tata  a su favor. México se dejó ganar,Twitter for iPhone,False,2022-11-28 18:10:04+00:00,1597291751764422656,['1597291751764422656'],es,replied_to
721831902668328960,False,pues yo!!,snoopydude15,"Distrito Federal, México","#NuevoDía | 👉🇲🇽🇦🇷Esta fue la amenaza de @Canelo contra #Messi @fifaworldcup_es, @Argentina @miseleccionmx 

#CaneloVsMessi #canelomessi #MéxicoVsArgentina 
#NoticiasFalcón

Más información AQUÍ 👇
https://t.co/4qK6DqD9F1 https://t.co/arjwvDRZEX",TweetDeck,False,2022-11-28 18:10:00+00:00,1597291734110593031,['1597291734110593031'],es,
1187280177916592129,False,Kerry Copito,xhingatumare,Mexico,"@gabosainz Pregúntale a la @miseleccionmx  ellos la pusieron ahí. La peor selección ""mexicana"" que se haya visto.",Twitter for Android,False,2022-11-28 18:09:52+00:00,1597291700812419074,['1597291700812419074'],es,replied_to
1020113253119209476,False,arbol sabio mistico,Fiumban_t,,"@castrosillo @miseleccionmx Eso vengo diciendo yo desde qué comenzó el mundial, fuera ya! Las manos de televisa de la FMF.",Twitter for Android,False,2022-11-28 18:09:50+00:00,1597291694772215808,['1597291694772215808'],es,replied_to
156294887,False,Carlos MV,Cacomv,,@laDanFlores @miseleccionmx Yo también. 😤😤😤,Twitter for iPhone,False,2022-11-28 18:09:40+00:00,1597291650430406656,['1597291650430406656'],es,replied_to
918110167828520961,False,elber Góngora,CesarEMendozaR1,"Tabasco, Zacatecas",@ModoCarreraJR1 @clubleonfc @miseleccionmx Jaja Nachito es la ex que no se supera 🥲,Twitter for Android,False,2022-11-28 18:09:37+00:00,1597291637788774401,['1597291637788774401'],es,replied_to
94340998,False,Ricardo Obradorista 24/7,rimaru21,MEXICO ,"Mucha raza mexicana es culera:

A @yosoy8a le sangraban la 🍆 cuándo atajo el penal, pero hoy lo ridiculizan.

Los muertos de hambre que apostaron en contra de @miseleccionmx 

Los que votaron por @PartidoMorenaMx y hoy le ladran a @lopezobrador_ 

Por eso y más no progresan.",Twitter for Android,False,2022-11-28 18:09:32+00:00,1597291619216420864,['1597291619216420864'],es,
752174746091921408,False,alex,alexcavazos210,México,@miseleccionmx @Lc24C Vamos selección ya quiero que ganen y ver esa línea de 7 contra Francia,Twitter for iPhone,False,2022-11-28 18:14:11+00:00,1597292786222452736,['1597292786222452736'],es,replied_to
1466187973305765889,False,Fede,josefedemorales,"Godoy Cruz, Argentina","Hoy en @miseleccionmx conviven #PorSeparado Jugadores y DT en la reunión familiar. No sé que tanto esperan para mandar a ch1ng4r a su madre al #Farsante del tecnico #TataMartino
@FMF 
#FueraTataMartino",Twitter for Android,False,2022-11-28 18:13:49+00:00,1597292696619855873,['1597292696619855873'],es,
283761208,False,checo fan f1,miguelgallos1,,Qué tan jodida está @miseleccionmx que la nota del mundial es un boxeador!! Jajajajaja,Twitter for iPhone,False,2022-11-28 18:13:41+00:00,1597292662112952320,['1597292662112952320'],es,
2810171168,False,WGR,jegalindoromo,,"@chut_caliente @miseleccionmx @HenryMartinM Maldito AMLO deja en paz al fútbol, no digas pendejadas compa",Twitter for Android,False,2022-11-28 18:13:39+00:00,1597292651463999488,['1597292651463999488'],es,replied_to
41181175,False,Teófilo Huerta,teohuerta,México,@Patottas @fabul1977 @miseleccionmx Es el director no? Entonces no tiene ninguna culpa de nada?,Twitter for iPhone,False,2022-11-28 18:13:38+00:00,1597292650818068480,['1597292650818068480'],es,replied_to
1291608002,False,Adrianche,svmx_lestat,CDMX,@miseleccionmx Cuando pasa esto contra argentina deberían tener reserva pero les vale corruptos,Twitter for iPhone,False,2022-11-28 18:13:33+00:00,1597292626600144896,['1597292626600144896'],es,replied_to
589708137,False,fernando zarzosa,Ferzal73,México ,@RaulOrvananos @miseleccionmx Tu tu tu tu,Twitter for Android,False,2022-11-28 18:13:03+00:00,1597292501958000642,['1597292501958000642'],lv,replied_to
772961053,False,Tlatoani_Cuauhtemoc,Cuauhtemoc_1521,Tenochtitlan,"@di_tux Hubiese armado un plantel con pendejos jovenes, ese señor tiene más de la mitad de culpa de lo qué pasa con @miseleccionmx",Twitter for iPhone,False,2022-11-28 18:13:02+00:00,1597292497834627072,['1597292497834627072'],es,replied_to
1385351121603076101,True,TNT Sports México,tntsportsmex,,"@garoarenas 2006 ha sido en la historia moderna el mejor nivel de juego que ha mostrado la @miseleccionmx , lo único malo fue no contar con Cuauhtémoc por la animadversión entre él y Lavolpe.",Twitter for iPhone,False,2022-11-28 18:13:00+00:00,1597292490134290432,['1597292490134290432'],es,replied_to
701594456,False,javier fco sanchez,zar613,desde oaxaca la bella,"@edgarpadilla @scottalrm @FMF @miseleccionmx Totalmente de acuerdo contigo hagamos una campaña tanto en México como en Estados Unidos en no ir a partidos de la selección hasta que le den prioridad a lo deportivo, queremos copa américa, jugar en canchas difíciles y que regrese el descenso y reglas para que nazcan futbolistas",Twitter for Android,False,2022-11-28 18:12:57+00:00,1597292478482128897,['1597292478482128897'],es,replied_to
870293702,False,DANESH COSTA,DaneshCosta,,@miseleccionmx @HenryMartinM 💩💩💩💩💩 hay más jugadores 30 veces mejor que él pero su papá Emilio azcarraga les dio la orden pues lo convocaron,Twitter for iPhone,False,2022-11-28 18:12:52+00:00,1597292455082479617,['1597292455082479617'],es,replied_to
193504277,True,Diario Nuevo Día,nuevodiaenlinea,Estado Falcón - Venezuela,@RicardoBSalinas @miseleccionmx tipico de este USURERO no dudes que sus tiendas sean el PUNTO DE VENTA DE DROGA por eso mejor compren en Coppel y dejen morir de hambre a Ricardo Usurero Salinas,Twitter Web App,False,2022-11-28 18:12:51+00:00,1597292450644885504,['1597292450644885504'],es,replied_to
4184853852,False,Marciano2020,MEAhumadaS,,"@Patottas @miseleccionmx Qué hay de cierto que Martino le renunció dos veces, y él lo aceptó la renuncia?",Twitter for iPhone,False,2022-11-28 18:12:50+00:00,1597292448820396033,['1597292448820396033'],es,replied_to
1547635644704247810,False,Manuel Nogueira,langarocule,,"@miseleccionmx Ya no espero nada de ustedes,  (aunque nunca tuve las expectativas altas anyway) lo que si espero es que al término del mundial y se vaya el Tata, designen a Guillermo Almada como Técnico, eso sería lo mejor que le podría pasar a la selección en estos momentos.",Twitter for iPhone,False,2022-11-28 18:12:47+00:00,1597292436975677441,['1597292436975677441'],es,replied_to
1936241773,False,Teresa Rodríguez de la Vega,tesiture,"Coyoacán, Distrito Federal","Una limpia necesita el #fútbolmexicano y menos extranjeros para poder ser competitivos, y la @miseleccionmx todos se deben de ir por no tener huevos y mandar a la chingada a su entrenador que los entrego a los  #argentinos  @jrisco @martinolimx @GarciaPosti @LRZague",Twitter for Android,False,2022-11-28 18:12:39+00:00,1597292401932259328,['1597292401932259328'],es,
814964511375577089,False,Gael😮‍💨,RMLeipsismo,"León, Guanajuato","@RicardoBSalinas @miseleccionmx No mamar Tío, pues solamente a ti te pedimos que cambies @miseleccionmx por ser uno de los dueños de franquicia en Mexico que estas en el vox populi, ni modo que le digamos a los Martínez o a Vergara. Asuma el poder y responsabilidad que tiene como dueño",Twitter for iPhone,False,2022-11-28 18:12:38+00:00,1597292399415656448,['1597292399415656448'],es,replied_to
169942641,False,Guerrero Conexiones.,Gro_Conexiones,Chilpancingo de los Bravo,@tntsportsmex @miseleccionmx @HenryMartinM No lo conozco señor CM de TNT Sports pero chingue su madre por alentar a los mediocres,Twitter for Android,False,2022-11-28 18:12:34+00:00,1597292381715714048,['1597292381715714048'],es,replied_to
1481372474147102726,False,Alejandro Gómez,Higadoconlimon,,@miseleccionmx Mejor que ya piensen en regresar 🤣😂,Twitter for Android,False,2022-11-28 18:12:34+00:00,1597292379043950592,['1597292379043950592'],es,replied_to
484888805,False,acakoky,acakoky,,@miseleccionmx @HenryMartinM Vete mucho a la gaver YON DE LUISA,Twitter for Android,False,2022-11-28 18:12:29+00:00,1597292359536238592,['1597292359536238592'],es,replied_to
132601682,False,Un Norteño en el Pacifico⚓️ 🌴,dano8a,Mexico lindo y querido,@RMLeipsismo @ModoCarreraJR1 @clubleonfc @miseleccionmx Será por que todo se fue a la mierda desde que nos dejó? 😂,Twitter for iPhone,False,2022-11-28 18:12:27+00:00,1597292352938586114,['1597292352938586114'],es,replied_to
1343551472043175938,False,Treinta-ñero,kronstel,,@xmilianx_ @miseleccionmx para vos @fedebaigorria16,Twitter for Android,False,2022-11-28 18:12:25+00:00,1597292342788390912,['1597292342788390912'],es,replied_to
1573138068764336130,False,Miguel Macias,ElHijoProdigoMX,"Coyoacán, Distrito Federal","@FarsantesG Da mucha pena el fútbol mexicano @miseleccionmx esta peor que nunca, en CLARO retroceso,  tenemos la peor liga de América @LigaBBVAMX  y se ven ahora los resultados de idioteces, por ejemplo, como el NO descenso, multipropiedad, etc etc...pero que sigan los mismos cánceres arriba",Twitter for Android,False,2022-11-28 18:12:17+00:00,1597292309384941570,['1597292309384941570'],es,replied_to
1546478536416002049,False,Fermin Aoaricio,FAoaricio,,Pero para que ver que?? A la selección mexicana @miseleccionmx LA SELECCION DE  MEXICO ES UNA MIERDA!!!!! JUGADORES CAGONES Y RATONEROS https://t.co/kgDTYdefMv,Twitter for Android,False,2022-11-28 18:12:09+00:00,1597292277143330816,['1597292277143330816'],es,quoted
1592813833059540994,False,Alfonso Martìnez,Alfonso58779849,,"Así las cosas....

Nunca lo haría.... mientras no sea Argentina mi rival...

TRAIDOR.

@miseleccionmx https://t.co/WyT4lz3t27",Twitter for Android,False,2022-11-28 18:11:54+00:00,1597292215050829825,['1597292215050829825'],es,quoted
117832726,False,Del Petre Coach,goyuscan,El Mictlán,"@miseleccionmx Ni pierdan el tiempo en tiros libres, tiros de esquina, ni tiros a gol, como quiera en el juego ni lo hacen, mejor pónganse a rezar y pedir el milagro, lo veo más factible esom",Twitter for Android,False,2022-11-28 18:11:39+00:00,1597292151704293376,['1597292151704293376'],es,replied_to
2658756646,False,Josué Vázquez,josuevazquez78,,@miseleccionmx @Lc24C Che MÉXICO ya empezó el Mundial.. podes hacer un gol si querés,Twitter for Android,False,2022-11-28 18:11:27+00:00,1597292098692481026,['1597292098692481026'],es,replied_to
1247971187889709058,False,Antonio S,ANTONIO65846289,,@miseleccionmx @Lc24C Enfocados en la siguiente borrachera y en las cariñosas,Twitter for Android,False,2022-11-28 18:11:25+00:00,1597292091167895552,['1597292091167895552'],es,replied_to
1597277356279865344,False,Manuel Lopez,AntiSali1,,@miseleccionmx @Lc24C Creo que toda la @miseleccionmx está manejada por whitexicans. Por eso la selección no conecta con el resto de la población y está todo chafa.,Twitter for Android,False,2022-11-28 18:11:22+00:00,1597292080141062144,['1597292080141062144'],es,replied_to
1465666610,False,Miguel Abúndez,abundez86,"Cuernavaca, Morelos",@adn40 @miseleccionmx @soyhernanh @maraduron10 No hay nada de eso. El Canelo está despistado o muy alterado con el resultado.,Twitter for Android,False,2022-11-28 18:11:15+00:00,1597292047697793024,['1597292047697793024'],es,replied_to
365814356,False,jorge luna,jorgeluna29,,@zaragoza1380 @miseleccionmx @HenryMartinM Yo no los necesito,Twitter for Android,False,2022-11-28 18:11:13+00:00,1597292041427644416,['1597292041427644416'],es,replied_to
145401109,False,Alejandro Mtz Tinoco,AleMTinoco,Estado de México ,"@RaulOrvananos @miseleccionmx Lo mismo dijo antes del juego contra Argentina. Se pasó de longaniza porque pudo haber planteado de otra manera, les tuvo miedo y no confió en sus jugadores. Luego de su inminente eliminación va a decir que había jugadores que no estaban en su nivel o alguna otra cosa.",Twitter for Android,False,2022-11-28 18:11:10+00:00,1597292027217313792,['1597292027217313792'],es,replied_to
992902621,False,N.A.N.D.O Garcia,arm_nando,,"@miseleccionmx @HenryMartinM Duérmete otro ratito no de de ahuevo publicar están por consumar la peor actualización con el cáncer de grupo @Orlegi_Sports , @MikelArriolaP , yon de Luisa y ciertos directivos donde priorizaron el dinero al deporte ni siquiera jugaron en México su ""despedida""",Twitter for Android,False,2022-11-28 18:10:42+00:00,1597291909797810176,['1597291909797810176'],es,replied_to
2540982399,False,Eloy,mtzgrarcia,,"Si un equipo aspira a ser grande, que merezca ser apoyado ""incondicionalmente"", tiene que salir a ganar dos partidos en el mundial. No empate, no ""ya casi"". En este y en todos los mundiales de fútbol. Es fácil de entender @miseleccionmx",Twitter for Android,False,2022-11-28 18:10:41+00:00,1597291908644368384,['1597291908644368384'],es,
721831902668328960,False,pues yo!!,snoopydude15,"Distrito Federal, México",@laliux66 @Vicente40630343 @miseleccionmx Y ahora ninguno hasta el momento,Twitter for iPhone,False,2022-11-28 18:10:40+00:00,1597291902747148288,['1597291902747148288'],es,replied_to
1187280177916592129,False,Kerry Copito,xhingatumare,Mexico,@miseleccionmx @HenryMartinM ¡Con todo por el triunfo! 🇲🇽,Twitter Web App,False,2022-11-28 18:10:32+00:00,1597291868068331520,['1597291868068331520'],es,replied_to
