verified,name,location,user_id,username,withheld.country_codes,edit_history_tweet_ids,source,possibly_sensitive,created_at,tweet_id,text,lang,withheld.copyright,withheld.country_codes,type,geo.coordinates.type,geo.coordinates.coordinates
FALSE,🇦🇪Dazzling سيندي🇧🇷🇵🇹,"الشارقة, الامارات العربية المت",9.35E+17,natty_queeny,,['1597298949555388417'],Twitter for iPhone,FALSE,2022-11-28 18:38:40+00:00,1.60E+18,#QatarWorldCup2022 🇶🇦 ⚽ | Podrían deportar de Catar a un jugador de la selección argentina de fútbol por presunto abuso sexual https://t.co/nnF6ldsQ0n,es,,,,,
FALSE,Daniel Ocampo🇺🇾,COLONIA DEL SACRAMENTO URUGUAY,134090861,danyblue34,,['1597298946891997184'],Twitter Web App,FALSE,2022-11-28 18:38:39+00:00,1.60E+18,"@rolandosenpay @leocanagasaya @Amyyfontao @YorYo8103 @Wilson_Torres01 @mor_lorraine @ElVatoLoc0 Una la ganó Brasil y la otra Argentina. Y no, no te puedo decir por qué la ganó. No soy argentina y era muy chica en el 86. Pero vi el partido del sábado y los mexicanos son más sucios que una papa negra. De modo que podés ir guardándote tus apreciaciones.",es,,,replied_to,,
FALSE,Plácido Eduardo Rifo Lira,,127872858,Placido_Rifo,,['1597298625822228480'],Twitter Web App,FALSE,2022-11-28 18:37:23+00:00,1.60E+18,"@cdl522 @SizweLo I don't have google, I live in Argentina and I know 97% of the population is not white. Are you really trying to explain what my race is? Do they look white to you? https://t.co/HNwLQSQaqt",en,,,replied_to,,
FALSE,ch@rlie,26. she/her/ella,1.52E+18,siIenthilI2,,['1597298623431118849'],Twitter for Android,FALSE,2022-11-28 18:37:22+00:00,1.60E+18,"@porquetendencia 1-0 a Suiza que no tiene  nada, si hubiera sido Argentina todavía estarían puteando a los jugadores. Como les gusta chuparsela a Brasil",es,,,replied_to,,
FALSE,léna 🇫🇷🇩🇪,,205358974,divinemeghn,,['1597298618616410112'],Twitter for Android,FALSE,2022-11-28 18:37:21+00:00,1.60E+18,@jamrick_ @itsjackfr At the end of the day ni argentina tu itabeba🤣,en,,,replied_to,,
FALSE,Kalebe Chaves,,371138750,kalebe_chaves,,['1597298617366491142'],Twitter for Android,FALSE,2022-11-28 18:37:21+00:00,1.60E+18,@SeUruguay Y Argentina  entre los primeros  10 que triste,es,,,replied_to,,
FALSE,Johnny,"Medellín, Colombia",73151074,Chabasquen,,['1597298613507436544'],Twitter for Android,FALSE,2022-11-28 18:37:20+00:00,1.60E+18,@leevokz fun fact es argentina aunque estuvo viviendo en inglaterra creo y escuché su música porque un día apareció en mi fyp,es,,,replied_to,,
FALSE,Emily Oliveira,,1.59E+18,EmilyOl20328237,,['1597298613436416001'],Twitter for iPhone,FALSE,2022-11-28 18:37:20+00:00,1.60E+18,"@sweetboyjk noo i meant that if you beat your opponent in the R16 and france beat argentina in the R16, we’re mostly likely going to meet in the quarters 💀",en,,,replied_to,,
FALSE,Yan,"Santa Fé, Argentina",1.55E+18,Yancalopez1,,['1597298610680365056'],Twitter for Android,FALSE,2022-11-28 18:37:19+00:00,1.60E+18,Ainda estou me recuperando da ressaca do jogo da Argentina,pt,,,,,
FALSE,LiberalizAR,"Buenos Aires, Argentina",1.59E+18,LiberalizAR23,,['1597298610110357505'],Twitter for Android,FALSE,2022-11-28 18:37:19+00:00,1.60E+18,"The official Twitter account of Argentina's top flight league made this 🔥

🇧🇩🇦🇷 https://t.co/CpM7WPtKwH",en,,,,,
FALSE,🇧🇷¡Vamos Seleção!🇧🇷,,125530508,mikey_esquire,,['1597298608642326529'],Twitter for Android,FALSE,2022-11-28 18:37:19+00:00,1.60E+18,La pregunta es por que hay uniformes de Mexico donde esta Argentina??? No se supone que cada uno tiene su vestuario?? @fpetrocelli,es,,,,,
FALSE,ElYayoClaudio,#HalaMadridYNadaMas/#APorLa15,523369029,ElYayoClaudio,,['1597298606499057664'],Twitter for Android,FALSE,2022-11-28 18:37:18+00:00,1.60E+18,@eas_info_br Um bando de esquerdopata aqui sem noção. Sem caráter. Vão comer lixos igual na Argentina seus lixos humanos,pt,,,replied_to,,
FALSE,Lucas Dores,,1.32E+18,LucasDores2,,['1597298606205472768'],Twitter for Android,FALSE,2022-11-28 18:37:18+00:00,1.60E+18,@carlit0_ame @aguerosergiokun A bueno argentina depende de si misma para ganar 😴,es,,,replied_to,,
FALSE,MexFutbol,,1.43E+18,Foot_Ame,,['1597298603638149121'],Twitter for Android,FALSE,2022-11-28 18:37:18+00:00,1.60E+18,"@lucas_rukazu @sebastianOre65 @liberalona @SergioChouza Que lindo que uses la palabra casta, que lindo termino introdujo Javier en la política argentina. Milei faltó a 2 sesiones nada más. La cogida que se van a llevar en 2023 no tiene nombre, van a tener que laburar zurdos.",es,,,replied_to,,
FALSE,richard do hexa 🇧🇷,Brasília/DF  ⚡,81973545,richardtupy,,['1597298598886387712'],Twitter for iPhone,FALSE,2022-11-28 18:37:17+00:00,1.60E+18,"The German fans twitter about Brazil while holding a candle light prayer meeting for their team, the Argentina fans tweeting about Brazil after getting shalacked by Abdul who plays 5 aside football on a Sunday after prayers. 

I...maybe u guys need to focus.",en,,,,,
FALSE,jvvjj2,,1.36E+18,jvvjj21,,['1597298597414207488'],Twitter for Android,FALSE,2022-11-28 18:37:16+00:00,1.60E+18,"@Atheist_Rohan @FIFAWorldCup Compare with #qat Coddled since birth,they don't want for anything. Anything at all.Brasil and Argentina and their best examples are Pele and Maradona: They came from the most humble beginnings to inspire a whole nation who saw and see them as examples #ElYayoClaudioLessons #FIFA",en,,,replied_to,,
FALSE,AdriV,,1547315467,ElPaila_A,,['1597298596990550016'],Twitter for iPhone,FALSE,2022-11-28 18:37:16+00:00,1.60E+18,"@gonchobanzas @Canelo Nadie lo banca a ese tarado, no lo conocía nadie hasta ayer y tiene nombre de comida, pisa argentina y entre 10 solo 10 le damos masa",es,,,replied_to,,
FALSE,rhuanᶜʳᶠ 🇧🇷 🇶🇦,"Rio de Janeiro, Rj",1.31E+18,rhu7n,,['1597298596545982464'],Twitter for iPhone,FALSE,2022-11-28 18:37:16+00:00,1.60E+18,"@Oval_Wongy ese es el problema para Canelo …vean este video, única camiseta en el piso … 🤷🏽‍♂️ 
https://t.co/7hMOH1zj22",es,,,replied_to,,
FALSE,CharlyBoy,México,298008857,leonsofista,,['1597298593064693760'],Twitter for iPhone,FALSE,2022-11-28 18:37:15+00:00,1.60E+18,Ítalo Sena na Argentina é entretenimento puro kkkkkkkkkk,pt,,,,,
FALSE,Gennaro Di Leo,"Naples, Campania",366903880,argentano10,,['1597298590418104320'],Twitter for iPhone,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,@MiguelCARP81 @Xevette_ @TiuXandi @nocontextfooty Pero quantas copas tienes Argentina? 🤣🤣,es,,,replied_to,,
FALSE,Rany,,1.43E+18,ranydealmeida,,['1597298589612797953'],Twitter Web App,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,@RickyAvalos713_ @Canelo Nosotros tuvimos a justin que literalmente limpió el piso con nuestra bandera en un recital. Y volvió a entrar a Argentina.,es,,,replied_to,,
FALSE,Iain Stuart wallace,Leeds and East Lothian ,1.17E+18,IainStuartwall1,,['1597298589122056192'],Twitter for iPhone,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,@futebol_info só essa foto já é maior que a argentina toda,pt,,,replied_to,,
FALSE,Lula,"Guayaquil, Ecuador",1.33E+18,lulajackie11,,['1597298588459335680'],Twitter Web App,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,@nijayoteh Podría eliminar a Argentina indirectamente 😅 si ellos no le ganan a Polonia,es,,,replied_to,,
FALSE,Furtaram o Ale 🇪🇪💙,"Chapecó, Brasil",1.40E+18,AleFurtado4,,['1597298588329316352'],Twitter for Android,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,@Matticastro @leonelito_21 @lautarocabral86 @ErnestoAmador Seguí chupando la pija de Messi y Argentina pedazo de forro,es,,,replied_to,,
FALSE,jv,,1.17E+18,Jvsimoura,,['1597298587444350976'],Twitter for Android,FALSE,2022-11-28 18:37:14+00:00,1.60E+18,A galera na Argentina caindo nas brincadeiras de Italo Sena não dá 🤣🤣🤣🤣🤣,pt,,,,,
FALSE,CheTuit,"Cuca, România",94419492,CheTuit,,['1597298586047328256'],Twitter for iPad,FALSE,2022-11-28 18:37:13+00:00,1.60E+18,@heppelltron Italy - Argentina - Iran - Norway 😎,en,,,replied_to,,
FALSE,Kurtbata♘,Ciudad de México,2753088170,kurtbata,,['1597298585821151232'],Twitter for iPhone,FALSE,2022-11-28 18:37:13+00:00,1.60E+18,"Mis goles FAV del Mundial: 

🔸Enner (los tres) Ecuador 🇪🇨 
🔸Gavi España 🇪🇸 
🔸Messi y Ferndz, Argentina 🇦🇷 
🔸Richarlison y Casemiro, Brasil 🇧🇷",es,,,,,
FALSE,#StaySafeStaySane,Tangerangscheweg,1.32E+18,Nyo00x,,['1597298582318886912'],Twitter for iPhone,FALSE,2022-11-28 18:37:13+00:00,1.60E+18,Só essa foto já é maior que a Argentina https://t.co/YDEZEZNSbW,pt,,,quoted,,
FALSE,Karina,,121868642,ananirak,,['1597298576048390149'],Twitter for Android,FALSE,2022-11-28 18:37:11+00:00,1.60E+18,"@eujanis_ a, jurei q era da Argentina, vai falar que tu prefere Messi do q CR7?",pt,,,replied_to,,
FALSE,Adán Torres,"San Luis, Argentina",1.49E+18,AdnTorr27114766,,['1597298575129870336'],Twitter for Android,FALSE,2022-11-28 18:37:11+00:00,1.60E+18,"Ve @Canelo te esperan en Argentina 
🤭🤭🤭 Se🖕🖕🖕🖕
¡Echa un vistazo al vídeo de El gringo y la Andru! #TikTok https://t.co/gs1tEMTmHz",es,,,,,
FALSE,Pablo Douglas,"Valencia, Spain",74275260,PabloDouglas,,['1597298574442008576'],Twitter for Android,FALSE,2022-11-28 18:37:11+00:00,1.60E+18,@DaiTeDice Pa cuando video bardeando a México por su lamentable participación en su partido contra Argentina?,es,,,replied_to,,
FALSE,Roxi, Argentina,1.37E+18,Roxi17896144,,['1597298572231573504'],Twitter for Android,FALSE,2022-11-28 18:37:10+00:00,1.60E+18,@bliblidotcom Argentina #BliMinBeliin #BlibliTerbaikDeh,es,,,replied_to,,
FALSE,SARAI GARCIA,,1.59E+18,SARAIGA86219030,,['1597298570839097345'],Twitter for iPhone,FALSE,2022-11-28 18:37:10+00:00,1.60E+18,@barreramemo18 @ErnestoChavana @Canelo @memobarba Y que hace una camiseta de México en los vestidores de Argentina???,es,,,replied_to,,
FALSE,mati,"Córdoba, Argentina",1.44E+18,CasamayorMatias,,['1597298564073676801'],Twitter for Android,FALSE,2022-11-28 18:37:08+00:00,1.60E+18,@Canelo Porque o cerras la cola gil si tanto te molesta vení a argentina y la arreglamos. Todo esto hacen ustedes porque perdieron,es,,,replied_to,,
FALSE,UNO Santa Fe,Santa Fe,85618681,unosantafe,,['1597298558721748992'],Twitter for Android,FALSE,2022-11-28 18:37:07+00:00,1.60E+18,"@Canelo Esta que leo no puede ser verdad, veo el vídeo y es obvió que el gesto no es intencionado, mensaje populista que busca el aplauso fácil y enfrentar a dos pueblos hermanos. Quiero a #Mexico en octavos con #Argentina.",es,,,replied_to,,
FALSE,🇮 🇸 🇦 🇰  | 🇧🇷,,1.14E+18,gangsta_rb,,['1597298555819290624'],Twitter for Android,FALSE,2022-11-28 18:37:06+00:00,1.60E+18,"@Canelo SI RESPETAS A LA ARGENTINA NO SE NOTO, NO REPUDIASTE EL CANTO DE LOA MEXICANOS SOBRE LAS MALVINAS, ES PEOR ESO QUE LE FALTARON EL RESPERO A LOS CAIDOS EN ESA GUERRA QUE LO DE LA CAMISETA EN EL PISO",es,,,replied_to,,
FALSE,Nunca Más! Kirchnerismo Peronismo en Argentina.,,1.18E+18,RockStyle32,,['1597298551612399617'],Twitter for Android,FALSE,2022-11-28 18:37:05+00:00,1.60E+18,@Canelo lo bueno que existe un Dios grande y poderoso que hace justicia...Ahora nos tocará ver la caída brutal de Argentina... porque el que se ensalsa y es orgulloso Dios lo humilla🙏,es,,,replied_to,,
FALSE,Fede feka,,1.60E+18,FedeFeka,,['1597298546826280960'],Twitter for Android,FALSE,2022-11-28 18:37:04+00:00,1.60E+18,Quien chota es este narco y porque esta bardeando a argentina? https://t.co/DiksBfd4r0,es,,,quoted,,
FALSE,Nikko,,1.55E+18,nikkotv_,,['1597298543659978753'],dlvr.it,FALSE,2022-11-28 18:37:03+00:00,1.60E+18,"OVACION | Argentina completó otra práctica de cara al partido ante Polonia, con Lionel Messi a par y con un clima de alegría. Lionel Scaloni no paró aún una formación https://t.co/uNtpx5556B",es,,,,,
FALSE,Dr.Zalazeta,,8.73E+17,elDrZeta,,['1597298542204555265'],Twitter for iPhone,FALSE,2022-11-28 18:37:03+00:00,1.60E+18,@futebol_info maior que a argentina,pt,,,replied_to,,
FALSE,Gente de a pie,,1.26E+18,GenteDeAPieAM,,['1597298536521281536'],Twitter for Android,FALSE,2022-11-28 18:37:02+00:00,1.60E+18,@cardela @jaleyesru Vaya y estudie como era la Argentina prospera antes de que llegue el pedofilo de Peron y sus secuaces .,es,,,replied_to,,
FALSE,Richard,,2853912851,richardtwalsh1,,['1597298535611125760'],Twitter Web App,FALSE,2022-11-28 18:37:01+00:00,1.60E+18,@gbeder @bbva_argentina German Bbvader,es,,,replied_to,,
FALSE,JLKroos,,2687939508,joseluiscruzx1,,['1597298533383933952'],Twitter for iPhone,FALSE,2022-11-28 18:37:01+00:00,1.60E+18,"🚨Saudi who beat Argentina and Japan who beat Germany in their first games of the World Cup lose their second games! 

Hope they bounce back in the next game! ⚽️ https://t.co/DgkValERcn",en,,,,,
FALSE,Cabezanet,,721013864,Cabezanet1,,['1597298530963836928'],Twitter Web App,FALSE,2022-11-28 18:37:00+00:00,1.60E+18,"Cuando les quieran vender que tenemos trasmisiones de primer nivel, recuerden este tuit. Que tristeza... 

La previa                         La previa 
en Argentina                  en Uruguay https://t.co/5uApupkpFg",es,,,,,
FALSE,NAP Noticias AgroPec,Buenos Aires,1733035944,InfoNAP,,['1597298528598065152'],Twitter Web App,FALSE,2022-11-28 18:37:00+00:00,1.60E+18,"🎙️ Historia del juego y de la timba en Argentina.

La columna de @sergiodwy en #GenteDeAPie

Hasta las 17 por @NacionalAM870 y @FolkloricaFM987 | Nuestro WhatsApp 📲 1165840870 https://t.co/e4GMVFdfnS",es,,,,,
FALSE,Dauren,,841872776,daurbaur667,,['1597298524906921986'],Twitter Web App,FALSE,2022-11-28 18:36:59+00:00,1.60E+18,@RudyHavenstein @NicBibSed come up with a parody for the FTX scandal just like you did with the IMF and Argentina defaults-remember the goodfellas one?,en,,,replied_to,,
FALSE,Niyas v,,1.55E+18,Niyasv17,,['1597298524130971648'],Twitter for Android,FALSE,2022-11-28 18:36:59+00:00,1.60E+18,@Fernand20728701 @httsumu @volley_gaski @RuloSando @masterganjaok @Canelo Prefiero ser eliminado en octavos que llegar a una final eliminada por Alemania. Un esfuerzo innecesario ridículo para Mensi y toda Argentina 😅🤣🤣 boludos,es,,,replied_to,,
FALSE,Actualidad en foco,"Buenos Aires, Argentina",1.03E+18,Aenfoco,,['1597298520545185795'],Twitter for Android,FALSE,2022-11-28 18:36:58+00:00,1.60E+18,"@JMilei Este dura 3 meses y se va en https://t.co/WfrXG63Jtc política en Argentina en lugar de ser el arte de consensuar es el arte de confrontar y este se cree q es un monje budista.Le preguntas donde queda Guernica y te dice en España.Eso sí, espiar sabe.Falta calle al cabeza de pija",es,,,replied_to,,
FALSE,Ale Jordan,,1.31E+18,AleJord75368085,,['1597298519228178432'],Twitter Web App,FALSE,2022-11-28 18:36:58+00:00,1.60E+18,"Uzbekistán, nuevo mercado para la genética bovina argentina https://t.co/EMaZ7wOypq @senasa",es,,,,,
FALSE,Dannunzianesimo 🏴󠁧󠁢󠁥󠁮󠁧󠁿,"Pescara, Abruzzo",1.57E+18,POETASACRO,,['1597298517818888192'],Twitter for Android,FALSE,2022-11-28 18:36:57+00:00,1.60E+18,"@UTDTrey Shaw, Maguire, Rashford carrying England, Case, Fred, Antony huge impact in Brazil, Bruno carrying Portugal(Dalot will be if has chance), Martinez huge impact in Argentina, Eriksen impacting Denmark.while some has mount, sterling, de bryune, gundogan, cancelo, havertz bottling 😭",en,,,replied_to,,
FALSE,Hendrik Wintjen,Germany,2300063844,HendrikWintjen,,['1597298516120211456'],Twitter for iPhone,FALSE,2022-11-28 18:36:57+00:00,1.60E+18,Meet Kozhikode's Messi who adores both Leo and Cristiano https://t.co/hicV1kycm3,en,,,,,
FALSE,Ana banAna 🍌 👑,"Buenos Aires, Argentina",1.14E+18,anahisconhache,,['1597298511183499265'],Twitter Web App,FALSE,2022-11-28 18:36:56+00:00,1.60E+18,"Jorge Asís: ""En la Argentina, acordar es debilidad"", en ""Mesa chica"" de José del Rio - 27/11/22 (completo) https://t.co/aY4Z1C23K4 a través de @Aenfoco #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata",es,,,,,
FALSE,Socialexpress,,1557228252,Socialexpress24,,['1597298510600507392'],Twitter Web App,FALSE,2022-11-28 18:36:55+00:00,1.60E+18,"@TitoPuchi @JuanGuAraujo @crissuperann @Klimkazzz @aschapire Hablan del ""hambre"" en Argentina y es el país con mayor consumo de carne (proteína de calidad) en el mundo 109 kg. al año, de los cuales 50 kg. carne vacuna. Raro para un país ""hambreado"". En fin...",es,,,replied_to,,
FALSE,Lionel villar,"Lanús Oeste, Argentina",1.43E+18,VillarLionel,,['1597298508943740930'],Twitter for iPhone,FALSE,2022-11-28 18:36:55+00:00,1.60E+18,"@bebarros28 @JMA_2404 @sidokando @nocontextfooty You against Argentina in Copa America final, have some shame",en,,,replied_to,,
FALSE,Afición Deportiva,,1.10E+18,Af_Deportiva,,['1597298508695937024'],Twitter Web App,FALSE,2022-11-28 18:36:55+00:00,1.60E+18,"ARGENTINA - Road of the Jesuit Estancias of Córdoba, an adventurous drive #argentina
https://t.co/a4MznZbJ1n",ro,,,,,
FALSE,theSirleiz,,1.36E+18,SirleisZz,,['1597298508670738432'],Twitter for iPhone,FALSE,2022-11-28 18:36:55+00:00,1.60E+18,La justicia argentina es una mierda,es,,,,,
FALSE,Wladimir,,1.39E+18,Wladimi46522346,,['1597298505915432962'],Twitter Web App,FALSE,2022-11-28 18:36:54+00:00,1.60E+18,Winning of Brazil vs Switzerland #shorts #brazil #argentina #switzerland... https://t.co/sp7rgSmMAF via @YouTube,en,,,,,
FALSE,Abraham Rodriguez 🪐 ❤️‍🔥,Jalisco 😎🥃🏝,1085345365,AbrahamJ30,,['1597298502207692800'],Twitter for Android,FALSE,2022-11-28 18:36:53+00:00,1.60E+18,"@VarskySports 1-0 a Suiza que no tiene  nada, si hubiera sido Argentina todavía estarían puteando a los jugadores. Como les gusta chuparsela a Brasil",es,,,replied_to,,
FALSE,lavig72618,,1.57E+18,lavig72618,,['1597298501754712064'],Twitter Web App,FALSE,2022-11-28 18:36:53+00:00,1.60E+18,"@rrubbar ¡Hola! En el descanso del próximo partido de Argentina, daremos el ganador.",es,,,replied_to,,
FALSE,Lado.mx,Mexico,92356864,lado_mx,,['1597298497795272705'],Twitter for Android,FALSE,2022-11-28 18:36:52+00:00,1.60E+18,"@junagmdavid @ed_RMAN @juandl84 Colombiano chupandosela a Argentina kskskskks, hijueputa tan triste y más triste cuando Polonia les abra y les rompa el culo",es,,,replied_to,,
FALSE,Telecentro Argentina,Ciudad Autónoma de Buenos Aire,1.60E+18,TelecentrooAr,,['1597298495849136129'],Twitter for Android,FALSE,2022-11-28 18:36:52+00:00,1.60E+18,@RodrigoLeito8 @andrizek Que estranho tal analogia uma vez que Messi já disputou 4 copas indo pra 5 com a Argentina e nunca ganhou com ele!da pra ver vc entendi muito de futebol!!!,pt,,,replied_to,,
FALSE,T⚽️D⚽️ PASA 💎®️,Made in La Paternal.ARG. ,145412066,PabloCesarSilva,,['1597298488634900480'],Twitter for iPhone,FALSE,2022-11-28 18:36:50+00:00,1.60E+18,"Recuerden esto boludos pobres @Argentina 
@leomessi https://t.co/gFIBduLhSw",es,,,,,
FALSE,Xenon🇲🇦,STAYVILLE,1.35E+18,Xenonskz,,['1597298487728771073'],WordPress.com,FALSE,2022-11-28 18:36:50+00:00,1.60E+18,"Santiago Mitre (‘Argentina, 1985’ director): ‘Some people forget how important it is to take care of democracy’ https://t.co/GlF8PWravB",en,,,,,
FALSE,;; Lar4x ;; 🧡🤍💗,she/her,1.31E+18,Este_Nombre_Usa,,['1597298487690829824'],directoalcorreo,TRUE,2022-11-28 18:36:50+00:00,1.60E+18,#ImpuestoalValorAgregado: Una comitiva argentina viaja a Washington para negociar el desembolso del FMI. https://t.co/4ni7SRHJ5l,es,,,,,
FALSE,malu 🪷 🇵🇸,🇧🇷 // 🇵🇹 // nico robin's ♡,9.29E+17,nicorbintitties,,['1597298485157539840'],Twitter for Android,FALSE,2022-11-28 18:36:49+00:00,1.60E+18,"@CamilaSacarelo7 ¡Hola! Te contactamos de Telecentro Argentina   por tu reclamo. En este caso te pedimos que nos amplíe tu información por privado, para que un asesor/a tome la comunicación con usted. Gracias por elegir nuestros servicios, Saludos👋🏼",es,,,,,
FALSE,Tormenta,,1.40E+18,vaalelele,,['1597298484159602688'],Twitter for iPhone,FALSE,2022-11-28 18:36:49+00:00,1.60E+18,"Argentina - Polonia.
Porque designaron a Espinoza. https://t.co/kezey6eKe0",es,,,quoted,,
FALSE,krol,,4203419806,Caritoies,,['1597298476043628544'],Twitter for Android,FALSE,2022-11-28 18:36:47+00:00,1.60E+18,"@kwruwa Sjsjsjsj nmms, xenofobia, se mandaron tremendo fanfic con el bardo entre Argentina y México sjsjsjs",it,,,replied_to,,
FALSE,fede,"Buenos Aires, Argentina",757858520,cfederojas,,['1597298467873128448'],Twitter for Android,FALSE,2022-11-28 18:36:45+00:00,1.60E+18,"@Ceftriaxonainye @sjahir26 Al menos tuvimos un pasado glorioso, ustedes no. Como mucho tienen para presumir su civilizaciones aztecas y la época de Nueva España, donde en ambos momentos de la historia aún no existía México. Argentina en su época de oro ya era independiente. Ustedes se creen potencia,",es,,,replied_to,,
FALSE,CriptoGirl WHITE pool 🤍,"la molina, lima",1.32E+18,CriptogirlB,,['1597298466132488192'],Twitter for Android,FALSE,2022-11-28 18:36:45+00:00,1.60E+18,só sou a gavor se for usada contra a argentina https://t.co/3J6zvGeXLx,pt,,,quoted,,
FALSE,Joao Vitor Peixoto,"Pará de Minas, Brasil",9.90E+17,joaobpeixoto27,,['1597298462172712961'],Twitter for Android,FALSE,2022-11-28 18:36:44+00:00,1.60E+18,@AmandeAmara @pottxrherondalx @chaoticchizito En argentina lo que hay es una diversidad no apropiada. Mejor salí a la calle,es,,,replied_to,,
FALSE,Rakib Parves🇧🇩,"Rangpur, Bangladesh",1.37E+18,Rs_rakib_23,,['1597298458452692993'],Twitter Web App,FALSE,2022-11-28 18:36:43+00:00,1.60E+18,“PPT” de Jorge Lanata (completo) – 27/11/22 https://t.co/U6LQ9ZgErj #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata,es,,,,,
FALSE,luis alvarez,,2291006697,luisalvarez541,,['1597298458414944256'],Twitter for Android,FALSE,2022-11-28 18:36:43+00:00,1.60E+18,"@minervanaranja @LaRomiScalora Toda esa mañana cantó el himno arg. mientras todos dormían, andaba vestido con ntra camiseta y los pañuelos de argentina, qué dicen, se nota q ni miran",es,,,replied_to,,
FALSE,Fredrick_BlickcLK,,1.58E+18,blickclk,,['1597298457676374016'],Twitter for Android,FALSE,2022-11-28 18:36:43+00:00,1.60E+18,"@Canelo No, lo vimos a messi confirmar la paternidad argentina sobre México.",es,,,replied_to,,
FALSE,"Fabio, Souza e Pegulo",esclerose,18249485,f4biosj3,,['1597298456309411840'],Twitter for Android,FALSE,2022-11-28 18:36:43+00:00,1.60E+18,When you celebrate your mother-in-law's birthday at your house and Argentina plays (I'm the only Argentine) She was happy with her glass of burgundy and everyone else made me feel at home with the passion they have for my team. 🤭🤣 https://t.co/4zoXBIyvTG,en,,,,,
FALSE,Anneke Andries,Oosterhout The Netherlands,7.58E+17,anneke_andries,,['1597298455742816256'],Twitter for iPhone,FALSE,2022-11-28 18:36:42+00:00,1.60E+18,Essa foto é maior q a argentina. https://t.co/QoXZaAdyAy,pt,,,quoted,,
FALSE,wallys silvero,argentina,2364696379,Wallys022,,['1597298451011997697'],Twitter for Android,FALSE,2022-11-28 18:36:41+00:00,1.60E+18,@FinoYossen @Argentina https://t.co/2l5Ota40Ix,qme,,,replied_to,,
FALSE,Fran Marroco,"Rio Grande, Tierra Del Fuego",1.44E+18,FranMarroco,,['1597298450860998656'],Twitter for Android,FALSE,2022-11-28 18:36:41+00:00,1.60E+18,"@CortesanaV @mrosserano @LeanSonic1991 @MrOctopusG @kevinmo67259651 @Juaaan__23 @Canelo Solo a messi conocen 
Si les preguntas por qué otra cosa saben de Argentina 
Te dirán que ahí se fue a esconder Hitler 
.

Jajaja",es,,,replied_to,,
FALSE,Club A. Patronato ⭐ 🍥,"Paraná, Argentina",139883203,CAPatronatoof,,['1597298448901947392'],Twitter Web App,FALSE,2022-11-28 18:36:41+00:00,1.60E+18,"Nostalgias Argentinas: Piano Music of Argentina CQASRDO

https://t.co/E8NoOpWxOv https://t.co/SkxdwscY9l",pt,,,,,
FALSE,Julian Carax 🦊,Lanus ⭐⭐⭐⭐⭐⭐,182916952,SebaGranate,,['1597298445672321025'],Twitter for Android,FALSE,2022-11-28 18:36:40+00:00,1.60E+18,"@LadaeaC2 @7_eycon @eugenioleal França, Espanha, Argentina, ...",pt,,,replied_to,,
FALSE,ؘjurídico richarlison,,1.27E+18,i4nayeon,,['1597298441314394112'],Twitter Web App,TRUE,2022-11-28 18:36:39+00:00,1.60E+18,"https://t.co/zf90Ku99nr  Buenos Aires, Argentina. The solidarity work for animals of retired 75-year-old Norma in the town of Tortuguitas is not recognized. She will be evicted. Demanding the new mayor to assign a new location!",en,,,,,
FALSE,Batalha,puta que pariu,42537663,thameuz,,['1597298441268342784'],Twitter for Android,FALSE,2022-11-28 18:36:39+00:00,1.60E+18,"@Juan_Casas00 @gonchobanzas @Canelo Sos tarad0 o te haces el tarad0 o tus papás son primos? Si no sabes de cómo es la jerga en Argentina no hables, decir negro de forma amistosa cómo si fuese un apodo en Argentina es muy común. Otra cosa es decir negro usado un tono de insulto...! No seas tarad0",es,,,replied_to,,
FALSE,lulu greendera,BOYS WORLD | no larries,3668787568,dravenhighmore,,['1597298439125360643'],Twitter for Android,FALSE,2022-11-28 18:36:38+00:00,1.60E+18,"$ 960.000 la entrada para ver Argentina va. Polonia.
Sabes lo liiiindo que se ve el partido con Celi y Yuli en casa! Feliz! Olvidate 🇦🇷",es,,,,,
FALSE,nata,"Chaco, Argentina",1.60E+18,Naelrosess,,['1597298438500417536'],Twitter Web App,FALSE,2022-11-28 18:36:38+00:00,1.60E+18,POV: sos el utilero de @Argentina según canela https://t.co/joZlAhXxhe,es,,,,,
FALSE,Gav,"Arizona, USA",2766755807,Gavrinho_,,['1597298432812933121'],Twitter for Android,FALSE,2022-11-28 18:36:37+00:00,1.60E+18,"@futboltrotters Una copa américa sin Brasil ni Argentina, vale aclarar.",es,,,replied_to,,
FALSE,Lady Marmalade,,1.38E+18,escarlatCS,,['1597298431151976448'],Twitter for Android,FALSE,2022-11-28 18:36:37+00:00,1.60E+18,dá vontade @Argentina https://t.co/FlapcvJP1i,pt,,,quoted,,
