verified,name,location,user_id,username,withheld.country_codes,edit_history_tweet_ids,source,possibly_sensitive,created_at,tweet_id,text,lang,withheld.copyright,withheld.country_codes,type,geo.coordinates.type,geo.coordinates.coordinates
False,Kurtbata♘,Ciudad de México,2753088170,kurtbata,,['1597298585821151232'],Twitter for iPhone,False,2022-11-28 18:37:13+00:00,1597298585821151232,"Mis goles FAV del Mundial: 

🔸Enner (los tres) Ecuador 🇪🇨 
🔸Gavi España 🇪🇸 
🔸Messi y Ferndz, Argentina 🇦🇷 
🔸Richarlison y Casemiro, Brasil 🇧🇷",es,,,,,
False,#StaySafeStaySane,Tangerangscheweg,1321301790554542085,Nyo00x,,['1597298582318886912'],Twitter for iPhone,False,2022-11-28 18:37:13+00:00,1597298582318886912,Só essa foto já é maior que a Argentina https://t.co/YDEZEZNSbW,pt,,,quoted,,
False,Karina,,121868642,ananirak,,['1597298576048390149'],Twitter for Android,False,2022-11-28 18:37:11+00:00,1597298576048390149,"@eujanis_ a, jurei q era da Argentina, vai falar que tu prefere Messi do q CR7?",pt,,,replied_to,,
False,Adán Torres,"San Luis, Argentina",1487942595292577799,AdnTorr27114766,,['1597298575129870336'],Twitter for Android,False,2022-11-28 18:37:11+00:00,1597298575129870336,"Ve @Canelo te esperan en Argentina 
🤭🤭🤭 Se🖕🖕🖕🖕
¡Echa un vistazo al vídeo de El gringo y la Andru! #TikTok https://t.co/gs1tEMTmHz",es,,,,,
False,Pablo Douglas,"Valencia, Spain",74275260,PabloDouglas,,['1597298574442008576'],Twitter for Android,False,2022-11-28 18:37:11+00:00,1597298574442008576,@DaiTeDice Pa cuando video bardeando a México por su lamentable participación en su partido contra Argentina?,es,,,replied_to,,
False,Roxi, Argentina,1374453337035214855,Roxi17896144,,['1597298572231573504'],Twitter for Android,False,2022-11-28 18:37:10+00:00,1597298572231573504,@bliblidotcom Argentina #BliMinBeliin #BlibliTerbaikDeh,es,,,replied_to,,
False,SARAI GARCIA,,1589466089133588481,SARAIGA86219030,,['1597298570839097345'],Twitter for iPhone,False,2022-11-28 18:37:10+00:00,1597298570839097345,@barreramemo18 @ErnestoChavana @Canelo @memobarba Y que hace una camiseta de México en los vestidores de Argentina???,es,,,replied_to,,
False,mati,"Córdoba, Argentina",1436707875947220995,CasamayorMatias,,['1597298564073676801'],Twitter for Android,False,2022-11-28 18:37:08+00:00,1597298564073676801,@Canelo Porque o cerras la cola gil si tanto te molesta vení a argentina y la arreglamos. Todo esto hacen ustedes porque perdieron,es,,,replied_to,,
False,UNO Santa Fe,Santa Fe,85618681,unosantafe,,['1597298558721748992'],Twitter for Android,False,2022-11-28 18:37:07+00:00,1597298558721748992,"@Canelo Esta que leo no puede ser verdad, veo el vídeo y es obvió que el gesto no es intencionado, mensaje populista que busca el aplauso fácil y enfrentar a dos pueblos hermanos. Quiero a #Mexico en octavos con #Argentina.",es,,,replied_to,,
False,🇮 🇸 🇦 🇰  | 🇧🇷,,1138088802193424384,gangsta_rb,,['1597298555819290624'],Twitter for Android,False,2022-11-28 18:37:06+00:00,1597298555819290624,"@Canelo SI RESPETAS A LA ARGENTINA NO SE NOTO, NO REPUDIASTE EL CANTO DE LOA MEXICANOS SOBRE LAS MALVINAS, ES PEOR ESO QUE LE FALTARON EL RESPERO A LOS CAIDOS EN ESA GUERRA QUE LO DE LA CAMISETA EN EL PISO",es,,,replied_to,,
False,Nunca Más! Kirchnerismo Peronismo en Argentina.,,1184609082117885952,RockStyle32,,['1597298551612399617'],Twitter for Android,False,2022-11-28 18:37:05+00:00,1597298551612399617,@Canelo lo bueno que existe un Dios grande y poderoso que hace justicia...Ahora nos tocará ver la caída brutal de Argentina... porque el que se ensalsa y es orgulloso Dios lo humilla🙏,es,,,replied_to,,
False,Fede feka,,1595412055066124289,FedeFeka,,['1597298546826280960'],Twitter for Android,False,2022-11-28 18:37:04+00:00,1597298546826280960,Quien chota es este narco y porque esta bardeando a argentina? https://t.co/DiksBfd4r0,es,,,quoted,,
False,Nikko,,1548310374100873218,nikkotv_,,['1597298543659978753'],dlvr.it,False,2022-11-28 18:37:03+00:00,1597298543659978753,"OVACION | Argentina completó otra práctica de cara al partido ante Polonia, con Lionel Messi a par y con un clima de alegría. Lionel Scaloni no paró aún una formación https://t.co/uNtpx5556B",es,,,,,
False,Dr.Zalazeta,,872665875693916160,elDrZeta,,['1597298542204555265'],Twitter for iPhone,False,2022-11-28 18:37:03+00:00,1597298542204555265,@futebol_info maior que a argentina,pt,,,replied_to,,
False,Gente de a pie,,1257335380074004482,GenteDeAPieAM,,['1597298536521281536'],Twitter for Android,False,2022-11-28 18:37:02+00:00,1597298536521281536,@cardela @jaleyesru Vaya y estudie como era la Argentina prospera antes de que llegue el pedofilo de Peron y sus secuaces .,es,,,replied_to,,
False,Richard,,2853912851,richardtwalsh1,,['1597298535611125760'],Twitter Web App,False,2022-11-28 18:37:01+00:00,1597298535611125760,@gbeder @bbva_argentina German Bbvader,es,,,replied_to,,
False,JLKroos,,2687939508,joseluiscruzx1,,['1597298533383933952'],Twitter for iPhone,False,2022-11-28 18:37:01+00:00,1597298533383933952,"🚨Saudi who beat Argentina and Japan who beat Germany in their first games of the World Cup lose their second games! 

Hope they bounce back in the next game! ⚽️ https://t.co/DgkValERcn",en,,,,,
False,Cabezanet,,721013864,Cabezanet1,,['1597298530963836928'],Twitter Web App,False,2022-11-28 18:37:00+00:00,1597298530963836928,"Cuando les quieran vender que tenemos trasmisiones de primer nivel, recuerden este tuit. Que tristeza... 

La previa                         La previa 
en Argentina                  en Uruguay https://t.co/5uApupkpFg",es,,,,,
False,NAP Noticias AgroPec,Buenos Aires,1733035944,InfoNAP,,['1597298528598065152'],Twitter Web App,False,2022-11-28 18:37:00+00:00,1597298528598065152,"🎙️ Historia del juego y de la timba en Argentina.

La columna de @sergiodwy en #GenteDeAPie

Hasta las 17 por @NacionalAM870 y @FolkloricaFM987 | Nuestro WhatsApp 📲 1165840870 https://t.co/e4GMVFdfnS",es,,,,,
False,Dauren,,841872776,daurbaur667,,['1597298524906921986'],Twitter Web App,False,2022-11-28 18:36:59+00:00,1597298524906921986,@RudyHavenstein @NicBibSed come up with a parody for the FTX scandal just like you did with the IMF and Argentina defaults-remember the goodfellas one?,en,,,replied_to,,
False,Niyas v,,1552257403089227776,Niyasv17,,['1597298524130971648'],Twitter for Android,False,2022-11-28 18:36:59+00:00,1597298524130971648,@Fernand20728701 @httsumu @volley_gaski @RuloSando @masterganjaok @Canelo Prefiero ser eliminado en octavos que llegar a una final eliminada por Alemania. Un esfuerzo innecesario ridículo para Mensi y toda Argentina 😅🤣🤣 boludos,es,,,replied_to,,
False,Actualidad en foco,"Buenos Aires, Argentina",1026266576176205825,Aenfoco,,['1597298520545185795'],Twitter for Android,False,2022-11-28 18:36:58+00:00,1597298520545185795,"@JMilei Este dura 3 meses y se va en https://t.co/WfrXG63Jtc política en Argentina en lugar de ser el arte de consensuar es el arte de confrontar y este se cree q es un monje budista.Le preguntas donde queda Guernica y te dice en España.Eso sí, espiar sabe.Falta calle al cabeza de pija",es,,,replied_to,,
False,Ale Jordan,,1311403332880211970,AleJord75368085,,['1597298519228178432'],Twitter Web App,False,2022-11-28 18:36:58+00:00,1597298519228178432,"Uzbekistán, nuevo mercado para la genética bovina argentina https://t.co/EMaZ7wOypq @senasa",es,,,,,
False,Dannunzianesimo 🏴󠁧󠁢󠁥󠁮󠁧󠁿,"Pescara, Abruzzo",1574461824011042816,POETASACRO,,['1597298517818888192'],Twitter for Android,False,2022-11-28 18:36:57+00:00,1597298517818888192,"@UTDTrey Shaw, Maguire, Rashford carrying England, Case, Fred, Antony huge impact in Brazil, Bruno carrying Portugal(Dalot will be if has chance), Martinez huge impact in Argentina, Eriksen impacting Denmark.while some has mount, sterling, de bryune, gundogan, cancelo, havertz bottling 😭",en,,,replied_to,,
False,Hendrik Wintjen,Germany,2300063844,HendrikWintjen,,['1597298516120211456'],Twitter for iPhone,False,2022-11-28 18:36:57+00:00,1597298516120211456,Meet Kozhikode's Messi who adores both Leo and Cristiano https://t.co/hicV1kycm3,en,,,,,
False,Ana banAna 🍌 👑,"Buenos Aires, Argentina",1143901426692886528,anahisconhache,,['1597298511183499265'],Twitter Web App,False,2022-11-28 18:36:56+00:00,1597298511183499265,"Jorge Asís: ""En la Argentina, acordar es debilidad"", en ""Mesa chica"" de José del Rio - 27/11/22 (completo) https://t.co/aY4Z1C23K4 a través de @Aenfoco #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata",es,,,,,
False,Socialexpress,,1557228252,Socialexpress24,,['1597298510600507392'],Twitter Web App,False,2022-11-28 18:36:55+00:00,1597298510600507392,"@TitoPuchi @JuanGuAraujo @crissuperann @Klimkazzz @aschapire Hablan del ""hambre"" en Argentina y es el país con mayor consumo de carne (proteína de calidad) en el mundo 109 kg. al año, de los cuales 50 kg. carne vacuna. Raro para un país ""hambreado"". En fin...",es,,,replied_to,,
False,Lionel villar,"Lanús Oeste, Argentina",1429893813984706565,VillarLionel,,['1597298508943740930'],Twitter for iPhone,False,2022-11-28 18:36:55+00:00,1597298508943740930,"@bebarros28 @JMA_2404 @sidokando @nocontextfooty You against Argentina in Copa America final, have some shame",en,,,replied_to,,
False,Afición Deportiva,,1100506329909735424,Af_Deportiva,,['1597298508695937024'],Twitter Web App,False,2022-11-28 18:36:55+00:00,1597298508695937024,"ARGENTINA - Road of the Jesuit Estancias of Córdoba, an adventurous drive #argentina
https://t.co/a4MznZbJ1n",ro,,,,,
False,theSirleiz,,1362628604023238658,SirleisZz,,['1597298508670738432'],Twitter for iPhone,False,2022-11-28 18:36:55+00:00,1597298508670738432,La justicia argentina es una mierda,es,,,,,
False,Wladimir,,1394766393531326465,Wladimi46522346,,['1597298505915432962'],Twitter Web App,False,2022-11-28 18:36:54+00:00,1597298505915432962,Winning of Brazil vs Switzerland #shorts #brazil #argentina #switzerland... https://t.co/sp7rgSmMAF via @YouTube,en,,,,,
False,Abraham Rodriguez 🪐 ❤️‍🔥,Jalisco 😎🥃🏝,1085345365,AbrahamJ30,,['1597298502207692800'],Twitter for Android,False,2022-11-28 18:36:53+00:00,1597298502207692800,"@VarskySports 1-0 a Suiza que no tiene  nada, si hubiera sido Argentina todavía estarían puteando a los jugadores. Como les gusta chuparsela a Brasil",es,,,replied_to,,
False,lavig72618,,1569756545063469056,lavig72618,,['1597298501754712064'],Twitter Web App,False,2022-11-28 18:36:53+00:00,1597298501754712064,"@rrubbar ¡Hola! En el descanso del próximo partido de Argentina, daremos el ganador.",es,,,replied_to,,
False,Lado.mx,Mexico,92356864,lado_mx,,['1597298497795272705'],Twitter for Android,False,2022-11-28 18:36:52+00:00,1597298497795272705,"@junagmdavid @ed_RMAN @juandl84 Colombiano chupandosela a Argentina kskskskks, hijueputa tan triste y más triste cuando Polonia les abra y les rompa el culo",es,,,replied_to,,
False,Telecentro Argentina,Ciudad Autónoma de Buenos Aire,1596598016001064966,TelecentrooAr,,['1597298495849136129'],Twitter for Android,False,2022-11-28 18:36:52+00:00,1597298495849136129,@RodrigoLeito8 @andrizek Que estranho tal analogia uma vez que Messi já disputou 4 copas indo pra 5 com a Argentina e nunca ganhou com ele!da pra ver vc entendi muito de futebol!!!,pt,,,replied_to,,
False,T⚽️D⚽️ PASA 💎®️,Made in La Paternal.ARG. ,145412066,PabloCesarSilva,,['1597298488634900480'],Twitter for iPhone,False,2022-11-28 18:36:50+00:00,1597298488634900480,"Recuerden esto boludos pobres @Argentina 
@leomessi https://t.co/gFIBduLhSw",es,,,,,
False,Xenon🇲🇦,STAYVILLE,1345157186046091264,Xenonskz,,['1597298487728771073'],WordPress.com,False,2022-11-28 18:36:50+00:00,1597298487728771073,"Santiago Mitre (‘Argentina, 1985’ director): ‘Some people forget how important it is to take care of democracy’ https://t.co/GlF8PWravB",en,,,,,
False,;; Lar4x ;; 🧡🤍💗,she/her,1305638018016055298,Este_Nombre_Usa,,['1597298487690829824'],directoalcorreo,True,2022-11-28 18:36:50+00:00,1597298487690829824,#ImpuestoalValorAgregado: Una comitiva argentina viaja a Washington para negociar el desembolso del FMI. https://t.co/4ni7SRHJ5l,es,,,,,
False,malu 🪷 🇵🇸,🇧🇷 // 🇵🇹 // nico robin's ♡,929337852349091840,nicorbintitties,,['1597298485157539840'],Twitter for Android,False,2022-11-28 18:36:49+00:00,1597298485157539840,"@CamilaSacarelo7 ¡Hola! Te contactamos de Telecentro Argentina   por tu reclamo. En este caso te pedimos que nos amplíe tu información por privado, para que un asesor/a tome la comunicación con usted. Gracias por elegir nuestros servicios, Saludos👋🏼",es,,,,,
False,Tormenta,,1398820966931836929,vaalelele,,['1597298484159602688'],Twitter for iPhone,False,2022-11-28 18:36:49+00:00,1597298484159602688,"Argentina - Polonia.
Porque designaron a Espinoza. https://t.co/kezey6eKe0",es,,,quoted,,
False,krol,,4203419806,Caritoies,,['1597298476043628544'],Twitter for Android,False,2022-11-28 18:36:47+00:00,1597298476043628544,"@kwruwa Sjsjsjsj nmms, xenofobia, se mandaron tremendo fanfic con el bardo entre Argentina y México sjsjsjs",it,,,replied_to,,
False,fede,"Buenos Aires, Argentina",757858520,cfederojas,,['1597298467873128448'],Twitter for Android,False,2022-11-28 18:36:45+00:00,1597298467873128448,"@Ceftriaxonainye @sjahir26 Al menos tuvimos un pasado glorioso, ustedes no. Como mucho tienen para presumir su civilizaciones aztecas y la época de Nueva España, donde en ambos momentos de la historia aún no existía México. Argentina en su época de oro ya era independiente. Ustedes se creen potencia,",es,,,replied_to,,
False,CriptoGirl WHITE pool 🤍,"la molina, lima",1316144733987758087,CriptogirlB,,['1597298466132488192'],Twitter for Android,False,2022-11-28 18:36:45+00:00,1597298466132488192,só sou a gavor se for usada contra a argentina https://t.co/3J6zvGeXLx,pt,,,quoted,,
False,Joao Vitor Peixoto,"Pará de Minas, Brasil",990001460829138944,joaobpeixoto27,,['1597298462172712961'],Twitter for Android,False,2022-11-28 18:36:44+00:00,1597298462172712961,@AmandeAmara @pottxrherondalx @chaoticchizito En argentina lo que hay es una diversidad no apropiada. Mejor salí a la calle,es,,,replied_to,,
False,Rakib Parves🇧🇩,"Rangpur, Bangladesh",1370079392328679424,Rs_rakib_23,,['1597298458452692993'],Twitter Web App,False,2022-11-28 18:36:43+00:00,1597298458452692993,“PPT” de Jorge Lanata (completo) – 27/11/22 https://t.co/U6LQ9ZgErj #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata,es,,,,,
False,luis alvarez,,2291006697,luisalvarez541,,['1597298458414944256'],Twitter for Android,False,2022-11-28 18:36:43+00:00,1597298458414944256,"@minervanaranja @LaRomiScalora Toda esa mañana cantó el himno arg. mientras todos dormían, andaba vestido con ntra camiseta y los pañuelos de argentina, qué dicen, se nota q ni miran",es,,,replied_to,,
False,Fredrick_BlickcLK,,1582791419995062273,blickclk,,['1597298457676374016'],Twitter for Android,False,2022-11-28 18:36:43+00:00,1597298457676374016,"@Canelo No, lo vimos a messi confirmar la paternidad argentina sobre México.",es,,,replied_to,,
False,"Fabio, Souza e Pegulo",esclerose,18249485,f4biosj3,,['1597298456309411840'],Twitter for Android,False,2022-11-28 18:36:43+00:00,1597298456309411840,When you celebrate your mother-in-law's birthday at your house and Argentina plays (I'm the only Argentine) She was happy with her glass of burgundy and everyone else made me feel at home with the passion they have for my team. 🤭🤣 https://t.co/4zoXBIyvTG,en,,,,,
False,Anneke Andries,Oosterhout The Netherlands,757529270046654464,anneke_andries,,['1597298455742816256'],Twitter for iPhone,False,2022-11-28 18:36:42+00:00,1597298455742816256,Essa foto é maior q a argentina. https://t.co/QoXZaAdyAy,pt,,,quoted,,
False,wallys silvero,argentina,2364696379,Wallys022,,['1597298451011997697'],Twitter for Android,False,2022-11-28 18:36:41+00:00,1597298451011997697,@FinoYossen @Argentina https://t.co/2l5Ota40Ix,qme,,,replied_to,,
False,Fran Marroco,"Rio Grande, Tierra Del Fuego",1438582029923323912,FranMarroco,,['1597298450860998656'],Twitter for Android,False,2022-11-28 18:36:41+00:00,1597298450860998656,"@CortesanaV @mrosserano @LeanSonic1991 @MrOctopusG @kevinmo67259651 @Juaaan__23 @Canelo Solo a messi conocen 
Si les preguntas por qué otra cosa saben de Argentina 
Te dirán que ahí se fue a esconder Hitler 
.

Jajaja",es,,,replied_to,,
False,Club A. Patronato ⭐ 🍥,"Paraná, Argentina",139883203,CAPatronatoof,,['1597298448901947392'],Twitter Web App,False,2022-11-28 18:36:41+00:00,1597298448901947392,"Nostalgias Argentinas: Piano Music of Argentina CQASRDO

https://t.co/E8NoOpWxOv https://t.co/SkxdwscY9l",pt,,,,,
False,Julian Carax 🦊,Lanus ⭐⭐⭐⭐⭐⭐,182916952,SebaGranate,,['1597298445672321025'],Twitter for Android,False,2022-11-28 18:36:40+00:00,1597298445672321025,"@LadaeaC2 @7_eycon @eugenioleal França, Espanha, Argentina, ...",pt,,,replied_to,,
False,ؘjurídico richarlison,,1267155583079243776,i4nayeon,,['1597298441314394112'],Twitter Web App,True,2022-11-28 18:36:39+00:00,1597298441314394112,"https://t.co/zf90Ku99nr  Buenos Aires, Argentina. The solidarity work for animals of retired 75-year-old Norma in the town of Tortuguitas is not recognized. She will be evicted. Demanding the new mayor to assign a new location!",en,,,,,
False,Batalha,puta que pariu,42537663,thameuz,,['1597298441268342784'],Twitter for Android,False,2022-11-28 18:36:39+00:00,1597298441268342784,"@Juan_Casas00 @gonchobanzas @Canelo Sos tarad0 o te haces el tarad0 o tus papás son primos? Si no sabes de cómo es la jerga en Argentina no hables, decir negro de forma amistosa cómo si fuese un apodo en Argentina es muy común. Otra cosa es decir negro usado un tono de insulto...! No seas tarad0",es,,,replied_to,,
False,lulu greendera,BOYS WORLD | no larries,3668787568,dravenhighmore,,['1597298439125360643'],Twitter for Android,False,2022-11-28 18:36:38+00:00,1597298439125360643,"$ 960.000 la entrada para ver Argentina va. Polonia.
Sabes lo liiiindo que se ve el partido con Celi y Yuli en casa! Feliz! Olvidate 🇦🇷",es,,,,,
False,nata,"Chaco, Argentina",1595273214384635904,Naelrosess,,['1597298438500417536'],Twitter Web App,False,2022-11-28 18:36:38+00:00,1597298438500417536,POV: sos el utilero de @Argentina según canela https://t.co/joZlAhXxhe,es,,,,,
False,Gav,"Arizona, USA",2766755807,Gavrinho_,,['1597298432812933121'],Twitter for Android,False,2022-11-28 18:36:37+00:00,1597298432812933121,"@futboltrotters Una copa américa sin Brasil ni Argentina, vale aclarar.",es,,,replied_to,,
False,Lady Marmalade,,1379275778127462405,escarlatCS,,['1597298431151976448'],Twitter for Android,False,2022-11-28 18:36:37+00:00,1597298431151976448,dá vontade @Argentina https://t.co/FlapcvJP1i,pt,,,quoted,,
False,Sofocles,,3082719411,babieca32,,['1597298429277138945'],Twitter Web App,False,2022-11-28 18:36:36+00:00,1597298429277138945,"italo sena na argentina pelo casimiro miguel
vai tomar no cu que maluco filho da puta kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",pt,,,,,
False,Actualidad en foco,"Buenos Aires, Argentina",1026266576176205825,Aenfoco,,['1597298426609532929'],Twitter for Android,False,2022-11-28 18:36:35+00:00,1597298426609532929,@TheVampsband COME BACK TO ARGENTINA🖤🇦🇷,en,,,replied_to,,
False,totino,,377722152,thomidefeo,,['1597298425011138561'],Twitter for Android,False,2022-11-28 18:36:35+00:00,1597298425011138561,"""Da tanta paz tener la mente en blanco y no pensar tanto en todo el quilombo que llevas ""
 #resistenciachaco #Argentina https://t.co/AhOdn66e2o",es,,,,,
False,Dj Roberto Tøre 🇦🇷 📍 🇵🇪,"Lima, Peru",992907881514242053,djttore,,['1597298423161507840'],Twitter for iPhone,False,2022-11-28 18:36:35+00:00,1597298423161507840,@PanoTheShow Argentina are nowhere near France and Brazil. Spain are also very good.,en,,,replied_to,,
False,Susana T. Pedroza 🗝,Ciudad de México,134013272,spedroza_12,,['1597298421446062080'],Twitter for Android,False,2022-11-28 18:36:34+00:00,1597298421446062080,"Muitos jogadores bonitos, beijava todos menos os da Argentina, tomar no cu Argentina",pt,,,,,
False,e,floripa,1567952990866128897,rabellohaha,,['1597298414911225856'],Twitter Web App,False,2022-11-28 18:36:33+00:00,1597298414911225856,"@diegonoticia Muchos de sus colegas están firmes con Argentina.

No se si estoy loco, pero equipos de la talla de Francia, España, Alemania, Inglaterra, Croacia. Están jugando a otra cosa. Con sus altas y sus bajas.

Favorito Brasil. Argentina muy parecido al del 2018.",es,,,replied_to,,
False,Montserrat,,3486116232,jeansstilettos,,['1597298410654420993'],Twitter Web App,False,2022-11-28 18:36:32+00:00,1597298410654420993,"Elisa Carrió en ""Mesa chica"" de José del Rio - 27/11/22 https://t.co/TjHSJFPgUP a través de @Aenfoco #CorrupcionOJusticia Pobreza #Dólar #BuenLunes Messi Argentina Enzo Bangladesh Baradel Malvinas La Plata",es,,,,,
False,Cesaarsourdez@hotmail.con,,1446471033544843272,cesaarsourdez,,['1597298408544702464'],Twitter for iPhone,False,2022-11-28 18:36:31+00:00,1597298408544702464,"*the weeknd pone un pie en argentina*

automáticamente yo: https://t.co/4l7dnRvRDw",es,,,,,
False,Juanbuscarini,,1541100158271750144,Juanbuscarini1,,['1597298406288154626'],Twitter for Android,False,2022-11-28 18:36:31+00:00,1597298406288154626,"👋🏼 Hola, buen día. Te comparto mi último Set de Melodic Techno en YouTube 🎧🔥.

Gracias por tu Apoyo y Cariño 🙏🏼🙌🏼.

#France #berlinlover #USA
#MexicoVsArgentina #Colombia
#Brasil #argentina @AudioTechnicaLA @AudioTechnicaAR @AudioTechnicaUK

https://t.co/VfijS9NK9h https://t.co/46TyP6GVTe",es,,,,,
False,YaTeCuento,"General Pico, Argentina",1005537989030825985,YaTeCuentoPampa,,['1597298401494065152'],Twitter for iPhone,False,2022-11-28 18:36:29+00:00,1597298401494065152,"En mi opinión, en efecto no por ser mexicanos todos le tenemos que ir a la selección mexicana, el mundial es de fútbol, para el que le gusta este deporte algunos le van; por ejemplo, a Brasil, España, Alemania, Argentina, etcétera, y no por eso dejamos de ser mexicanos.",es,,,,,
False,MYSTERIO.RP,,937912402145828864,MYSTERIO_RP,,['1597298400524783617'],Twitter for iPhone,False,2022-11-28 18:36:29+00:00,1597298400524783617,@hablomutcho @njdmarlon @choquei torce pra argentina e mora na porra do rio grande do sul,pt,,,replied_to,,
False,Diego Pérez,"Bogota,Colombia",244179155,Dsape10,,['1597298397853417472'],Twitter for iPhone,False,2022-11-28 18:36:29+00:00,1597298397853417472,"Una playera no es una bandera, ni un país; un jugador de Argentina NO es el peor enemigo de México, ni alguien que se merezca el odio por un video mal interpretado. 

Escojamos mejor nuestras batallas, ¿Ya? @canelo",es,,,,,
False,Gustavo Kralj,"Toronto, canada",73800371,gustavokralj,,['1597298396343463936'],Twitter for iPhone,False,2022-11-28 18:36:28+00:00,1597298396343463936,"@rogelio7funes Buenas noches Rogelio buen primer tiempo, creo que Argentina va dar cuenta de Polonia, si te meten hay que ir con todo , hacia delante, meterla como sea, cabezazo, disparo de primera, punteando, ánimo. Un Abrazo",es,,,,,
False,Rosalinda Iglesias 🔻🌹💜♀️💪🌈⚧️🏳️‍🌈🇲🇦🇨🇺,,1595867455141838851,RosalindaIglesi,,['1597298396100177921'],Twitter Web App,False,2022-11-28 18:36:28+00:00,1597298396100177921,"@Ramiro1291 @Canelo Aguante argentina ..amenaza a
 bivol!!!!!!gordo colorado comedor de tacos!!!!!",es,,,replied_to,,
False,Hebe²⁸ VI A LOUIS💙🇦🇷,Ciudad Autónoma de Buenos Aire,783396090829795328,BabyCheeksLouie,,['1597298392396599297'],Twitter Web App,False,2022-11-28 18:36:27+00:00,1597298392396599297,YaTeCuento | Argentina: Petroleras acordaron una suba de hasta el 4% mensual https://t.co/OWC7WMwM9j,es,,,,,
False,InventeRoman,"Montevideo, Uruguay",1055477730777722881,Ualdejoakk,,['1597298392375259136'],Instagram,False,2022-11-28 18:36:27+00:00,1597298392375259136,Dice #maradona que el pone la longaniza jahhahahhahahha #d10s #messi #argentina AGUANTE ARGENTINA 🇦🇷 LPTM!!!!!!! https://t.co/khWdfrabVz,pt,,,,,
False,Marcelaa ama Messi 😻💙🤍 | #ArgentinaDeCoração ☭,Brazil,1509496672577069060,mazzylovesmessi,,['1597298389464788992'],Twitter for Android,False,2022-11-28 18:36:27+00:00,1597298389464788992,"@Jwillocv Jajaja amigo no se engañe Argentina nunca ha sido candidato solo para la prensa que quiere ver ganar a Messi si o si, pero no ven el contexto este equipo no tiene complemento que sean buenos puesto por puesto.
El invicto se lo inventaron amistosos con equipos moleros y el show",es,,,replied_to,,
False,kam ⋆ honeymoon relapse era,edtwt ୨୧⋆ ׁ⊹.,1271133727016574983,thinreputation,,['1597298384800555012'],FS twitter poster for GPE,False,2022-11-28 18:36:25+00:00,1597298384800555012,"In Argentina, Archbishop of Salta Appoints Two Exorcists to his Diocese 
The move has caused controversy, namely among liberal Catholics, who claim that the ministry of exorcism is outdated.
N...
https://t.co/NYhPhZo5B3
#LatinAmerica 
#archbishop #argen... https://t.co/uHpYGiwGMC",en,,,,,
False,Jason RP,,1504875423490056192,JasonRP26,,['1597298384058343424'],Twitter for Android,False,2022-11-28 18:36:25+00:00,1597298384058343424,@trinidadMNovo Ya estamos tardando en implantarlo en España. En la extraña competición que tenemos con Argentina de a ver quién es más progre no la podemos perder...o eso o el aborto subrogado hasta los 23 años del feto ya parido igualaría el partido,es,,,replied_to,,
False,LLLreiguedes,,1406723011546386432,AMAROTDF,,['1597298382317703168'],Twitter Web App,False,2022-11-28 18:36:25+00:00,1597298382317703168,@asesor1977 @MauroHumano @Canelo Y lo numeros hablan solos. Argentina tiene 2 copas del mundo y 15 copas america. Chile tiene 0 copas del mundo y nomas 2 copas americas... Fijate quienes son los mediocres en realidad,es,,,replied_to,,
False,Rakib Parves🇧🇩,"Rangpur, Bangladesh",1370079392328679424,Rs_rakib_23,,['1597298380312838144'],Twitter for iPhone,False,2022-11-28 18:36:24+00:00,1597298380312838144,"@pau_ramosS Y los q salieron fanáticos de argentina de la nada jajajajaj, m echan",es,,,replied_to,,
False,MexFutbol,,1426258691603374083,Foot_Ame,,['1597298379180363776'],Twitter for Android,False,2022-11-28 18:36:24+00:00,1597298379180363776,@pequenino_trevo @choquei argentina nunca vai ser eliminada bjss,pt,,,replied_to,,
False,"Abel Losada (xHub.ai Podcaster, xHubbie, xHubber)",Morocco,969297301675106304,TheDevilOps,,['1597298379012198400'],Twitter for Android,False,2022-11-28 18:36:24+00:00,1597298379012198400,che qué difícil está ser una anoréxica en argentina con el calor q hace me voy a desmayarr,es,,,,,
False,Bill_Shankly,"London, England",1541484167061540865,Bill_Shankly_,,['1597298377028669440'],Twitter for Android,False,2022-11-28 18:36:24+00:00,1597298377028669440,"@GoticSoledad Si, Argentina me enamoro!! Mi familia es feliz!!",es,,,replied_to,,
False,Ethos VT ☕,"TON 618, Canes Venatici",1491890869573726216,EthosVT,,['1597298375690682370'],Twitter for Android,False,2022-11-28 18:36:23+00:00,1597298375690682370,"@ComentCrakNeto E Neto ia torcer p Argentina em kkkkkkkk, esse veio é biruta",pt,,,replied_to,,
False,Lykanz,,1586586062234820608,lykanz_,,['1597298372486270976'],Twitter for Android,False,2022-11-28 18:36:23+00:00,1597298372486270976,@FinoYossen @Argentina https://t.co/FX6EczzDwL,qme,,,replied_to,,
