,user_id,verified,name,username,location,text,tweet_id,created_at,edit_history_tweet_ids,possibly_sensitive,source,lang,type,geo.coordinates.type,geo.coordinates.coordinates
45,1.1954470675119473e+18,False,hobi4d,hobi4d3,Indonesia,"@UCL_ARAB 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRAZIL vs #SWITZERLAND🇨🇭
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup #Qatar2022
#VamosArgentina #SeleccionArgentina #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #GirlsSoccer #BoddiesSoccer https://t.co/MGvAKbKPNB",1597194684132388868,2022-11-28 11:44:21+00:00,['1597194684132388868'],False,Twitter for iPhone,es,replied_to,,
46,1.4948455445099725e+18,False,🇦🇷💜《☆Emi☆》💜🇦🇷,LaTitiSwan,,"@QNAEnglish 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRAZIL vs #SWITZERLAND🇨🇭
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup #Qatar2022
#VamosArgentina #SeleccionArgentina #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #GirlsSoccer #BoddiesSoccer https://t.co/Z6ETQUPtPI",1597193950107820032,2022-11-28 11:41:26+00:00,['1597193950107820032'],False,Twitter for iPhone,es,replied_to,,
47,1.549649902690599e+18,False,Lolla da Boss,lolladaboss,,"@AFPespanol 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRAZIL vs #SWITZERLAND🇨🇭
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa https://t.co/fC2fTfAO9m",1597193861973131264,2022-11-28 11:41:05+00:00,['1597193861973131264'],False,Twitter for iPhone,es,replied_to,,
48,1.2294405851085332e+18,False,David Colombo,hollywoodavid79, ,"@rdz_villasenor @MisterHuevitos @miseleccionmx @SaudiNT_EN 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRAZIL vs #SWITZERLAND🇨🇭
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDhabi #Fifa https://t.co/6XMKt6xhoo",1597193507877199872,2022-11-28 11:39:41+00:00,['1597193507877199872'],False,Twitter for iPhone,es,replied_to,,
49,166246565.0,False,Andre Soto,SotoAndres__,San Pedro Garza Garcia,"@moow2earn @FEFecuador @FootballSenegal @OnsOranje @QFA @TeamMelliIran @USMNT @Cymru @England 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRASIL vs #SUIZA🇨🇭 
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup  #Qatar2022  
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa https://t.co/uf2vzTn1Ds",1597192845277790208,2022-11-28 11:37:03+00:00,['1597192845277790208'],False,Twitter for iPhone,es,replied_to,,
50,2511554035.0,False,OddsJet,oddsjet,,"@MadridSports_ @vinijr @RodrygoGoes @edermilitao @fedeevalverde 🇨🇲 #CAMERUM vs #SERBIA🇷🇸
🇰🇷 #KOREADELSUR vs #GHANA🇬🇭
🇧🇷 #BRAZIL vs #SWITZERLAND🇨🇭
🇵🇹 #PORTUGAL vs #URUGUAY

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa https://t.co/4z08ci9UIz",1597192237816827909,2022-11-28 11:34:38+00:00,['1597192237816827909'],False,Twitter for iPhone,es,replied_to,,
51,1.263100207782232e+18,False,SBOTOP,sbotopofcl,,"@sudanalytics_ Unbelievable crowd to watch Argentina-Mexico match at Dhaka University,Bangladesh. 🇧🇩💙🇦🇷

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪
#MexicoVsArgentina #Messi𓃵 #WorldCup #Argentina #GOAT𓃵 #Bangladesh #WorldcupQatar2022 #Qatar2022 https://t.co/7gfFBUGtcJ",1597123659185139714,2022-11-28 07:02:08+00:00,['1597123659185139714'],False,Twitter for Android,en,replied_to,,
52,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"We are not going to give up.🤙
We are Argentina.🇦🇷💪

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪

#WorldCup2022 #Messi #Argentina #Maradona #LeoMessi #GOAT𓃵 #football #FIFAWorldCup #Qatar2022 #Barcelona #Barca https://t.co/Si5UQ6zP69",1597106554104266752,2022-11-28 05:54:09+00:00,['1597106554104266752'],False,Twitter for Android,en,,,
53,198288705.0,False,Gaspar Rigo 👻,GasparRigo,,"@dataref_ar Unbelievable crowd to watch Argentina-Mexico match at Dhaka University,Bangladesh. 🇧🇩💙🇦🇷

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪
#MexicoVsArgentina #Messi𓃵 #WorldCup #Argentina #GOAT𓃵 #Bangladesh #WorldcupQatar2022 #Qatar2022 https://t.co/06bL036MQn",1597102747480117248,2022-11-28 05:39:02+00:00,['1597102747480117248'],False,Twitter for Android,en,replied_to,,
54,755123738.0,False,"Bond, James Bond",despacito001,Cassiopeia,"@DiarioOle @SobugMessi10jr Unbelievable crowd to watch Argentina-Mexico match at Dhaka University,Bangladesh. 🇧🇩💙🇦🇷

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪
#MexicoVsArgentina #Messi𓃵 #WorldCup #Argentina #GOAT𓃵 #Bangladesh #WorldcupQatar2022 #Qatar2022 https://t.co/eiM8I6k9eU",1597095441925275650,2022-11-28 05:10:00+00:00,['1597095441925275650'],False,Twitter for Android,en,replied_to,,
55,1.1954470675119473e+18,False,hobi4d,hobi4d3,Indonesia,"@ESPNFC @SobugMessi10jr Unbelievable crowd to watch Argentina-Mexico match at Dhaka University,Bangladesh. 🇧🇩💙🇦🇷

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪
#MexicoVsArgentina #Messi𓃵 #WorldCup #Argentina #GOAT𓃵 #Bangladesh #WorldcupQatar2022 #Qatar2022 https://t.co/bqnJmEjY7s",1597094575239110658,2022-11-28 05:06:33+00:00,['1597094575239110658'],False,Twitter for Android,en,replied_to,,
56,1.4948455445099725e+18,False,🇦🇷💜《☆Emi☆》💜🇦🇷,LaTitiSwan,,"#SelecciónMayor What a relief, right?! 😅 💪🏽

Well, here we are already thinking about what is coming. Tucked in and united.

#TodosJuntos https://t.co/48GSYZdnrJ",1597040414212919296,2022-11-28 01:31:20+00:00,['1597040414212919296'],False,Twitter for Android,es,,,
57,1.549649902690599e+18,False,Lolla da Boss,lolladaboss,,"LEYENDA 🏆

#lionelmessi #leomessi #messi #LM10 #argentina #selecciónmayor #todosjuntos #adidas #adidasfootball #impossibleisnothing #fifaworldcup #worldcup2022 #qatar2022 #worldcup #smsports 🇦🇷 https://t.co/LmlczCLwi2",1596978497838145537,2022-11-27 21:25:18+00:00,['1596978497838145537'],False,Twitter Web App,es,,,
58,1.2294405851085332e+18,False,David Colombo,hollywoodavid79, ,"Unbelievable crowd to watch Argentina-Mexico match at Dhaka University,Bangladesh. 🇧🇩💙🇦🇷

#Selecciónmayor 🫶🤟
#Albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪
#MexicoVsArgentina #Messi𓃵 #WorldCup #Argentina #GOAT𓃵 #Bangladesh #WorldcupQatar2022 #Qatar2022 https://t.co/LDxDG3BwWb",1596835271026544644,2022-11-27 11:56:11+00:00,['1596835271026544644'],False,Twitter for Android,en,,,
59,166246565.0,False,Andre Soto,SotoAndres__,San Pedro Garza Garcia,#Argentina #Messi #Maradona #Qatar2022 #QatarWorldCup2022 #Qatar2022EsLatina #Messi𓃵 #mexicoargentina #futbol #FIFAWorldCupQatar2022 #FIFAWorldCup #FIFAWorldCup2022 #fyp #foryou #parati #Seleccion #SeleccionMayor #seleccionargentina #love #art https://t.co/nml6PYahQc,1596829529892261889,2022-11-27 11:33:22+00:00,['1596829529892261889'],False,Twitter for Android,qme,,,
60,2511554035.0,False,OddsJet,oddsjet,,"#MajorSelection

After yesterday's great victory, today the entire Albiceleste squad is already working at the University of Qatar in #Doha for which they played regenerative jobs

🎥 Image @Argentina https://t.co/5b0R9FMgeM",1596810573479550976,2022-11-27 10:18:02+00:00,['1596810573479550976'],False,Twitter for Android,es,,,
61,1.263100207782232e+18,False,SBOTOP,sbotopofcl,,"#SelecciónMayor What a relief, right?! 😅 💪🏽

Well, here we are already thinking about what is coming. Tucked in and united.

#TodosJuntos 🇦🇷 https://t.co/HQ77G7fXq2",1596802557976150016,2022-11-27 09:46:11+00:00,['1596802557976150016'],False,Twitter for iPhone,es,,,
62,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"What is your favorite team in the world cup?

#Messi𓃵 #Mundial #MundialQatar2022 #FIFAWorldCup #CopaMundialFIFA #SeleccionMayor https://t.co/FJaPYt7OHj",1596766875782119424,2022-11-27 07:24:24+00:00,['1596766875782119424'],False,Twitter for Android,es,,,
63,198288705.0,False,Gaspar Rigo 👻,GasparRigo,,"@dataref_ar from Bangladesh 🇦🇷💙🇧🇩

#majorselection 💪
#albicelestaforever 🇧🇩💙🇦🇷
#VamosArgentina ✊💪 https://t.co/0uhHD21lfh",1596762271849422849,2022-11-27 07:06:06+00:00,['1596762271849422849'],False,Twitter for Android,en,replied_to,,
64,755123738.0,False,"Bond, James Bond",despacito001,Cassiopeia,#SeleccionMexicana #SeleccionArgentina #SeleccionNacional #SeleccionMayor https://t.co/Prl8l5veUl,1596712159308046336,2022-11-27 03:46:58+00:00,['1596712159308046336'],False,Twitter Web App,qme,,,
65,1.1954470675119473e+18,False,hobi4d,hobi4d3,Indonesia,WE ARE ALL THE CONTAINED EMOTION OF PABLO AIMAR!!! #MexicoVsArgentina #SeleccionMayor #ArgentinavsMexico #PabloAimar #Qatar2022 #Scaloneta #VamosArgentina https://t.co/jdxTdKtDpM,1596650467987275777,2022-11-26 23:41:50+00:00,['1596650467987275777'],False,Twitter for Android,es,,,
66,1.4948455445099725e+18,False,🇦🇷💜《☆Emi☆》💜🇦🇷,LaTitiSwan,,"🐐🇦🇷 ARGENTINA TAKES THE MATCH!!⚽️

😭Mexico will look for a miracle in the last day...

📽 Here you can see the Summary!! 👉 https://t.co/DTk6CqL2Tn

⚽|#SoyFutbol8 #Qatar2022 #Mundial2022 #worldcup2022 #Mundial #Catar2022 #ARG #Argentina #SelecciónMayor #VamosArgentina",1596647517348831234,2022-11-26 23:30:07+00:00,['1596647517348831234'],False,Twitter Web App,es,,,
67,1.549649902690599e+18,False,Lolla da Boss,lolladaboss,,"How cute you are Pablito!!!!!
45 million Aimar and all the problems are over !!!!!!!!
https://t.co/2o4LzbECDR #mexicoargentina #WorldcupQatar2022 #Mundial2022 #MundialQatar2022 #SeleccionMayor",1596625383142879233,2022-11-26 22:02:09+00:00,['1596625383142879233'],False,Twitter for iPhone,es,,,
68,335656410.0,False,ELEFANCHICHA DE HUTLU,RubenCampagna,Argentina . ,"Argentina beats Mexico.
#WorldcupQatar2022 #FIFAWorldCup2022 #Qatar2022 #FIFAWorldCup #FIFAWorldCup2022 #UniversoMundial #Poland #Polska #ARG #MEX #worldcup #CopaMundial #SelecciónMayor #MéxicoDeMiVida #FMFporNuestroFútbol https://t.co/edlQSH8zpR",1596611173633310720,2022-11-26 21:05:42+00:00,['1596611173633310720'],False,Twitter Web App,pl,,,
69,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"🏆 #WorldCup | #Qatar2022

A brilliant finish and an assist by Lionel Messi hands Argentina all three points to move above Saudi Arabia in the Group C standings.

FULL TIME: #ARG 2-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/BqEmRFopdb",1596609162770665472,2022-11-26 20:57:42+00:00,['1596609162770665472'],False,TweetDeck,en,replied_to,,
70,7.761111392435814e+17,False,Matias Exequiel,ExequiFornicoia,Argentina,"🏆 #WorldCup | #Qatar2022

⏰ 87' | What a finish by Fernandez to put Argentina 2 goals up!

#ARG 2-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/nINsmKOuTW",1596606781018415104,2022-11-26 20:48:14+00:00,['1596606781018415104'],False,TweetDeck,en,replied_to,,
71,1.2294405851085332e+18,False,David Colombo,hollywoodavid79, ,"🏆 #WorldCup | #Qatar2022

⏰ 73' | Lozano makes way for Alvarado.

#ARG 1-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/59MbPI5BrW",1596603105663012864,2022-11-26 20:33:38+00:00,['1596603105663012864'],False,TweetDeck,en,replied_to,,
72,335656410.0,False,ELEFANCHICHA DE HUTLU,RubenCampagna,Argentina . ,"🏆 #WorldCup | #Qatar2022

⏰ 69' | Di Maria ans Mac Allister replaced by Romero and Palacios.

#ARG 1-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/sTSx5n7kwx",1596602114213498880,2022-11-26 20:29:42+00:00,['1596602114213498880'],False,TweetDeck,en,replied_to,,
73,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"🏆 #WorldCup | #Qatar2022

⏰ 67' | Herrera booked.

#ARG 1-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/7vRH47YdNy",1596601748503740416,2022-11-26 20:28:14+00:00,['1596601748503740416'],False,TweetDeck,en,replied_to,,
74,7.761111392435814e+17,False,Matias Exequiel,ExequiFornicoia,Argentina,"@SportsCenterBR DRY MORE! 🇧🇷
#FIFA World Cup #SeleccionMayor",1596601669252681728,2022-11-26 20:27:56+00:00,['1596601669252681728'],False,Twitter for Android,pt,replied_to,,
75,1.2294405851085332e+18,False,David Colombo,hollywoodavid79, ,"🏆 #WorldCup | #Qatar2022

⏰ 66' | Antuna replaces Vega for Mexico.

#ARG 1-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/nDb7OBS70F",1596601424162324481,2022-11-26 20:26:57+00:00,['1596601424162324481'],False,TweetDeck,es,replied_to,,
76,335656410.0,False,ELEFANCHICHA DE HUTLU,RubenCampagna,Argentina . ,"Gollll from Argentina 🇦🇷 | GROUP C 📲 Follow the broadcast | 🔴 LIVE! ⤵

https://t.co/3BauD1DIOS

⚽|#SoyFutbol8 #Qatar2022 #Mundial2022 #worldcup2022 #Mundial #Catar2022 #HechoDeLosMexicanos #Mexico #Mex #VamosMexico #ARG #Argentina #SelecciónMayor #VamosArgentina",1596601376255221760,2022-11-26 20:26:46+00:00,['1596601376255221760'],False,Twitter Web App,es,,,
77,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"@geglobo SUCKS dryer! 🇦🇷🇦🇷🇦🇷
#FIFA World Cup #SeleccionMayor",1596601001347534849,2022-11-26 20:25:16+00:00,['1596601001347534849'],False,Twitter for Android,pt,replied_to,,
78,7.761111392435814e+17,False,Matias Exequiel,ExequiFornicoia,Argentina,"🏆 #WorldCup | #Qatar2022

⏰64' | Finally Lionel Messi scores!

#ARG 1-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/qhaJw7uyQb",1596600853674139653,2022-11-26 20:24:41+00:00,['1596600853674139653'],False,TweetDeck,it,,,
79,1.2294405851085332e+18,False,David Colombo,hollywoodavid79, ,"🏆 #WorldCup | #Qatar2022

⏰63' | Double change for Argentina:
Montiel and MArtinez replaced by
Molina and Alvarez.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/noafIt6JXN",1596600592947826688,2022-11-26 20:23:39+00:00,['1596600592947826688'],False,TweetDeck,en,replied_to,,
80,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"🏆 #WorldCup | #Qatar2022

⏰ 57' | Rodriguez makes way for Fernandez.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/8kiL2gl4ER",1596599533437263873,2022-11-26 20:19:26+00:00,['1596599533437263873'],False,TweetDeck,en,replied_to,,
81,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"@SANDYRE13 @LuceroMexico Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDhabi #Fifa https://t.co/om1jAaIRqG",1596599293384609792,2022-11-26 20:18:29+00:00,['1596599293384609792'],False,Twitter for iPhone,es,replied_to,,
82,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"@Kamy2208 Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDhabi #Fifa https://t.co/5aNJIBc3qg",1596598701446815746,2022-11-26 20:16:08+00:00,['1596598701446815746'],False,Twitter for iPhone,es,replied_to,,
83,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"@VicFonts Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDhabi #Fifa https://t.co/YLkYRpNZe6",1596598057143259137,2022-11-26 20:13:34+00:00,['1596598057143259137'],False,Twitter for iPhone,es,replied_to,,
84,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,#Useless MajorSelection,1596597667622440961,2022-11-26 20:12:01+00:00,['1596597667622440961'],False,Twitter for iPhone,es,,,
85,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"🏆 #WorldCup | #Qatar2022

⏰ 50' | Gutierrez booked. Free kick for Argentina.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/vQpwUlotLY",1596597353430908928,2022-11-26 20:10:47+00:00,['1596597353430908928'],False,TweetDeck,en,replied_to,,
86,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"@Gisela_GSC @ESPNArgentina Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #ArgFans https://t.co/aWRx0nBveV",1596596440163180544,2022-11-26 20:07:09+00:00,['1596596440163180544'],False,Twitter for iPhone,es,replied_to,,
87,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"🏆 #WorldCup | #Qatar2022

⏰ 46' | Back for the second half.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX",1596596118057406464,2022-11-26 20:05:52+00:00,['1596596118057406464'],False,TweetDeck,en,replied_to,,
88,158747173.0,False,PABLO ARANDA,PampaAranda,CAPITAL FEDERAL,"@xnowaking Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa https://t.co/BBH4L9yjaE",1596596086956646401,2022-11-26 20:05:45+00:00,['1596596086956646401'],False,Twitter for iPhone,es,replied_to,,
89,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"@Ariadna_0703 Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina ￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa https://t.co/YDYDPoezUV",1596595892211126272,2022-11-26 20:04:58+00:00,['1596595892211126272'],False,Twitter for iPhone,es,replied_to,,
90,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"@DanannOficial Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex ￼ 🇲🇽 vs #Arg ￼ 🇦🇷

#FIFAWorldCup ￼ #Qatar2022 ￼
#VamosArgentina #mexicoargentina #SeleccionArgentina￼ #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #FansArgentinas https://t.co/aLhuRIsPvo",1596594341040238592,2022-11-26 19:58:48+00:00,['1596594341040238592'],False,Twitter for iPhone,es,replied_to,,
91,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"🏆 #WorldCup | #Qatar2022

#ARG and #MEX were goalless at the end of the first half of their Group C clash at an electric Lusail Stadium.

#SelecciónMayor #MiSeleccionMX https://t.co/OQKTCxx58X",1596592312640937984,2022-11-26 19:50:45+00:00,['1596592312640937984'],False,TweetDeck,en,replied_to,,
92,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"🏆 #WorldCup | #Qatar2022

⏰ 44' | What a save by Martinez!

#ARG 0-0 #MEX

#SelectionMayor #MySelectionMX",1596590807108046849,2022-11-26 19:44:46+00:00,['1596590807108046849'],False,TweetDeck,en,replied_to,,
93,9.625105472279962e+17,False,nicolas juarezLR-2 oficial 🗣️🎙️,nicolas63924807,"La Rioja, Argentina","🏆 #WorldCup | #Qatar2022

⏰ 43' | Montiel booked for a foul on Gutierrez.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/egNnRIAE9e",1596590501213474822,2022-11-26 19:43:33+00:00,['1596590501213474822'],False,TweetDeck,en,replied_to,,
94,1.4751255636228342e+18,False,Tiziano Zalazar🎙️,TizianoZalazar2,Argentina,"🏆 #WorldCup | #Qatar2022

⏰ 41' | Saved makes way for Gutierrez.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/EC2JF4H4r4",1596590004548947968,2022-11-26 19:41:34+00:00,['1596590004548947968'],False,TweetDeck,en,replied_to,,
95,2495199115.0,True,Selección Argentina 🇦🇷,Argentina,Argentina,"#Argentina vs #Mexico Full Match & #Highlights #Replay #FIFAWorldCup November 26, 2022 #Qatar2022 #WorldCup2022 #ARGMEX #VamosArgentina #MéxicoDeMiVida #SelecciónMayor #TodosJuntos #ARG #MEX https://t.co/mlCgfrx8eR",1596589777800744960,2022-11-26 19:40:40+00:00,['1596589777800744960'],False,WordPress.com,en,,,
96,1.2018026207777014e+18,False,PROYECTO ESLOVENO® OFICIAL,EslovenoOficial,"Buenos Aires, Argentina","@vikinga_parana Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex 🇲🇽 vs #Arg 🇦🇷

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #FansArgentinas #fansArgentinos https://t.co/JxF80BTX04",1596587626923847681,2022-11-26 19:32:08+00:00,['1596587626923847681'],False,Twitter for iPhone,es,replied_to,,
97,1979253222.0,False,The Stig (Robby Eastore),BernardBessis,Paris (France),"@alberto_velde @Bull_Spotter @BlindadoGrupo1 @mcmarlyncris @miriamvemdq @bibiana1979fede @JaggerNievas @maria_korn @juantorero7777 @JuanitoDe10 @xmasrepublica @BullrichmaniaMe @PEPE1ARGENTO @CarralJara @furno_eva @baticuevaok @joseluisrey23 @JosGerm72 @jorge41por100 @England Hoy #Argentina 🇦🇷 vs #México 🇲🇽

#World CupQatar2022
#Mex 🇲🇽 vs #Arg 🇦🇷

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #FansArgentinas #fansArgentinos https://t.co/jC2ZmE3CjJ",1596586968938340353,2022-11-26 19:29:31+00:00,['1596586968938340353'],False,Twitter for iPhone,es,replied_to,,
98,328683612.0,False,SantiagoSerranoGomez,SanSerranoGomez,La Plata,"@mayumiguillen Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex 🇲🇽 vs #Arg 🇦🇷

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #FansArgentinas #fansArgentinos https://t.co/weBe8WqOKW",1596585498608562177,2022-11-26 19:23:40+00:00,['1596585498608562177'],False,Twitter for iPhone,es,replied_to,,
99,16679514.0,False,leandoe,leandoe,"25.946478,-80.139617","🏆 #WorldCup | #Qatar2022

⏰ 22' | Araujo booked for a foul on Acuna.

#ARG 0-0 #MEX

#SelecciónMayor #MiSeleccionMX https://t.co/7uYEOnRS3C",1596585194126917632,2022-11-26 19:22:28+00:00,['1596585194126917632'],False,TweetDeck,fr,replied_to,,
100,1.5034813266948506e+18,False,Tiempo Deportivo,TiempoDeportiv8,,"@batmaniano Today #Argentina 🇦🇷 vs #Mexico 🇲🇽

#World CupQatar2022
#Mex 🇲🇽 vs #Arg 🇦🇷

#FIFAWorldCup #Qatar2022
#VamosArgentina #mexicoargentina #SeleccionArgentina #ArgentinavsMexico #Argentina #SeleccionMayor #QatarWorldCup2022 #Qatar #Doha #AbuDabi #Fifa #FansArgentinas #fansArgentinos https://t.co/e0N7rgHNUF",1596585152079077378,2022-11-26 19:22:18+00:00,['1596585152079077378'],False,Twitter for iPhone,es,replied_to,,
